Time (ka)	Benthic d18O (per mil)	Standard error (per mil)
1777	3.460105	0.218368
1778	3.476892	0.217853
1779	3.491928	0.217648
1780	3.505999	0.217571
1781	3.525196	0.216946
1782	3.548075	0.216024
1783	3.575572	0.215484
1784	3.605573	0.215317
1785	3.63595	0.215392
1786	3.662709	0.215734
1787	3.687942	0.215108
1788	3.712365	0.214554
1789	3.741393	0.214556
1790	3.776086	0.214948
1791	3.812534	0.21555
1792	3.850011	0.216313
1793	3.889726	0.215949
1794	3.922544	0.215202
1795	3.940492	0.21461
1796	3.941835	0.21435
1797	3.925554	0.214213
1798	3.898384	0.214568
1799	3.863985	0.214409
1800	3.83051	0.213771
1801	3.795969	0.213497
1802	3.760153	0.213589
1803	3.722572	0.214024
1804	3.685535	0.214112
1805	3.651607	0.214088
1806	3.621479	0.213695
1807	3.593952	0.21335
1808	3.568658	0.21306
1809	3.548267	0.213165
1810	3.529997	0.213789
1811	3.511534	0.213851
1812	3.496318	0.213458
1813	3.485555	0.213309
1814	3.47776	0.213724
1815	3.472665	0.213802
1816	3.4659	0.213976
1817	3.458507	0.214243
1818	3.451965	0.214303
1819	3.443786	0.214491
1820	3.438183	0.215033
1821	3.431656	0.215595
1822	3.42677	0.215984
1823	3.422905	0.216183
1824	3.418371	0.216427
1825	3.415284	0.217366
1826	3.413535	0.218144
1827	3.413041	0.218736
1828	3.41322	0.219628
1829	3.41352	0.221263
1830	3.416253	0.22272
1831	3.425692	0.223797
1832	3.439877	0.224654
1833	3.450137	0.225178
1834	3.461219	0.226056
1835	3.472356	0.227415
1836	3.486632	0.228445
1837	3.501581	0.229231
1838	3.518009	0.229367
1839	3.535242	0.229688
1840	3.551628	0.230309
1841	3.56631	0.231549
1842	3.579248	0.232566
1843	3.592348	0.233026
1844	3.606876	0.232642
1845	3.621384	0.231878
1846	3.633696	0.231003
1847	3.642987	0.230491
1848	3.647362	0.23072
1849	3.64925	0.231018
1850	3.655495	0.230846
1851	3.662398	0.229733
1852	3.670844	0.229209
1853	3.678257	0.228223
1854	3.68625	0.226362
1855	3.692928	0.224213
1856	3.697602	0.223442
1857	3.699768	0.222625
1858	3.702587	0.220797
1859	3.70191	0.218389
1860	3.700271	0.216493
1861	3.692947	0.214483
1862	3.68584	0.211957
1863	3.678138	0.209872
1864	3.669616	0.20786
1865	3.662601	0.205927
1866	3.656241	0.204144
1867	3.650299	0.202587
1868	3.647319	0.200715
1869	3.642848	0.198527
1870	3.635086	0.196681
1871	3.624639	0.194959
1872	3.610631	0.193428
1873	3.596646	0.192117
1874	3.579222	0.191251
1875	3.562684	0.189554
1876	3.546925	0.188067
1877	3.532576	0.186949
1878	3.520864	0.186048
1879	3.505081	0.185036
1880	3.486117	0.18428
1881	3.463796	0.183427
1882	3.441658	0.18295
1883	3.421812	0.182252
1884	3.405348	0.181291
1885	3.391026	0.180737
1886	3.38077	0.180575
1887	3.374743	0.180602
1888	3.37017	0.180331
1889	3.369705	0.180254
1890	3.372788	0.180474
1891	3.383269	0.18037
1892	3.395588	0.179908
1893	3.412991	0.179517
1894	3.436879	0.180231
1895	3.475181	0.181446
1896	3.525977	0.182208
1897	3.584814	0.182874
1898	3.644814	0.18289
1899	3.710871	0.18317
1900	3.780538	0.183198
1901	3.846815	0.182211
1902	3.898362	0.182267
1903	3.936809	0.181947
1904	3.959021	0.180883
1905	3.962677	0.179572
1906	3.949023	0.178727
1907	3.929053	0.177971
1908	3.905137	0.177019
1909	3.878094	0.176888
1910	3.847117	0.17755
1911	3.812673	0.177328
1912	3.773988	0.176672
1913	3.738282	0.17598
1914	3.706434	0.175377
1915	3.676579	0.174349
1916	3.648572	0.173108
1917	3.623778	0.171908
1918	3.602343	0.171627
1919	3.586078	0.170137
1920	3.568686	0.169424
1921	3.553547	0.168268
1922	3.540318	0.166989
1923	3.525961	0.166186
1924	3.511543	0.165629
1925	3.499783	0.164896
1926	3.487059	0.16444
1927	3.471797	0.164031
1928	3.456823	0.163394
1929	3.441436	0.162835
1930	3.428221	0.162386
1931	3.415674	0.161928
1932	3.406925	0.161675
1933	3.400367	0.161709
1934	3.391159	0.161623
1935	3.385439	0.161135
1936	3.385326	0.161028
1937	3.388435	0.161107
1938	3.395433	0.161146
1939	3.414424	0.161431
1940	3.450019	0.162748
1941	3.502994	0.164769
1942	3.572753	0.16782
1943	3.654345	0.169835
1944	3.73854	0.170792
1945	3.818854	0.169736
1946	3.877268	0.169089
1947	3.916923	0.168768
1948	3.938847	0.168935
1949	3.937199	0.168774
1950	3.917038	0.167007
1951	3.891228	0.166096
1952	3.866098	0.165538
1953	3.838751	0.166393
1954	3.803563	0.168148
1955	3.765405	0.168191
1956	3.724876	0.167715
1957	3.68979	0.166822
1958	3.662726	0.165814
1959	3.645704	0.166157
1960	3.63108	0.166105
1961	3.619654	0.165999
1962	3.608769	0.165608
1963	3.599912	0.165357
1964	3.589597	0.165065
1965	3.576818	0.164982
1966	3.560752	0.165615
1967	3.542868	0.165887
1968	3.522116	0.166577
1969	3.500165	0.167033
1970	3.476149	0.166565
1971	3.450359	0.166084
1972	3.41956	0.166203
1973	3.390439	0.166091
1974	3.365806	0.165885
1975	3.342681	0.16544
1976	3.322484	0.164919
1977	3.306444	0.16444
1978	3.291577	0.164247
1979	3.282426	0.164099
1980	3.276933	0.163573
1981	3.272879	0.163409
1982	3.272446	0.163392
1983	3.274018	0.164152
1984	3.275069	0.164524
1985	3.277761	0.164644
1986	3.281595	0.164865
1987	3.287769	0.164903
1988	3.301095	0.165566
1989	3.322276	0.166715
1990	3.350262	0.1677
1991	3.384746	0.168959
1992	3.428068	0.170872
1993	3.480892	0.172563
1994	3.542099	0.174086
1995	3.606788	0.174841
1996	3.675191	0.175118
1997	3.740773	0.174801
1998	3.797052	0.174005
1999	3.836423	0.172252
2000	3.854356	0.17077
2001	3.859415	0.170063
2002	3.852691	0.170242
2003	3.836521	0.170226
2004	3.811094	0.171092
2005	3.779208	0.172147
2006	3.74573	0.17259
2007	3.712736	0.173237
2008	3.682285	0.173448
2009	3.65161	0.173243
2010	3.620669	0.172315
2011	3.592772	0.171878
2012	3.572199	0.171318
2013	3.560345	0.171163
2014	3.549552	0.171052
2015	3.53738	0.171559
2016	3.52389	0.172461
2017	3.502274	0.173015
2018	3.473916	0.172309
2019	3.442008	0.171932
2020	3.408434	0.172673
2021	3.376105	0.173227
2022	3.344667	0.172264
2023	3.319648	0.172111
2024	3.296184	0.171561
2025	3.277533	0.171084
2026	3.264339	0.170488
2027	3.262447	0.170619
2028	3.271161	0.170969
2029	3.289487	0.17136
2030	3.320344	0.171541
2031	3.362626	0.172421
2032	3.407	0.172908
2033	3.456308	0.173937
2034	3.503378	0.173914
2035	3.543924	0.173717
2036	3.576757	0.173113
2037	3.59924	0.17327
2038	3.616105	0.173656
2039	3.627205	0.174114
2040	3.635392	0.174702
2041	3.642501	0.175072
2042	3.645287	0.175679
2043	3.643023	0.176376
2044	3.634946	0.177471
2045	3.624504	0.178682
2046	3.610536	0.179744
2047	3.590204	0.181058
2048	3.56357	0.182525
2049	3.536574	0.182828
2050	3.508967	0.18282
2051	3.480821	0.183466
2052	3.458638	0.184605
2053	3.443723	0.18555
2054	3.436466	0.187052
2055	3.439901	0.188552
2056	3.458866	0.189307
2057	3.4877	0.189471
2058	3.526148	0.190003
2059	3.573884	0.190144
2060	3.61806	0.189303
2061	3.664259	0.188983
2062	3.713834	0.189894
2063	3.776789	0.191087
2064	3.857714	0.192556
2065	3.942693	0.192271
2066	4.016907	0.190787
2067	4.0757	0.189471
2068	4.119621	0.188186
2069	4.143119	0.187227
2070	4.149346	0.186842
2071	4.134747	0.18735
2072	4.106848	0.188026
2073	4.068038	0.188653
2074	4.022023	0.188425
2075	3.978381	0.18838
2076	3.937911	0.188334
2077	3.904458	0.188636
2078	3.883722	0.189251
2079	3.86972	0.18873
2080	3.854901	0.187297
2081	3.837199	0.186764
2082	3.811302	0.187529
2083	3.783025	0.18783
2084	3.756582	0.187665
2085	3.733038	0.187531
2086	3.713765	0.187259
2087	3.698698	0.187169
2088	3.680267	0.187222
2089	3.659916	0.187287
2090	3.638799	0.187762
2091	3.617412	0.187575
2092	3.593233	0.187337
2093	3.566697	0.187389
2094	3.539824	0.187617
2095	3.517807	0.187744
2096	3.501361	0.188126
2097	3.490358	0.189041
2098	3.485788	0.189947
2099	3.485798	0.190271
2100	3.488636	0.191053
2101	3.492155	0.192102
2102	3.491877	0.192158
2103	3.485455	0.191394
2104	3.475448	0.19112
2105	3.462502	0.191025
2106	3.446924	0.191906
2107	3.433777	0.193169
2108	3.423691	0.194092
2109	3.415501	0.194184
2110	3.408322	0.19377
2111	3.406624	0.193355
2112	3.411768	0.194137
2113	3.423464	0.195296
2114	3.443637	0.195886
2115	3.470731	0.195306
2116	3.501433	0.195583
2117	3.535346	0.19574
2118	3.573648	0.195601
2119	3.606472	0.195269
2120	3.629933	0.195149
2121	3.643807	0.194249
2122	3.645331	0.194057
2123	3.634219	0.194657
2124	3.609125	0.195235
2125	3.570741	0.19633
2126	3.524256	0.197034
2127	3.472015	0.197736
2128	3.418062	0.197805
2129	3.367429	0.197392
2130	3.32875	0.196875
2131	3.294534	0.196188
2132	3.26194	0.195888
2133	3.233879	0.195904
2134	3.211625	0.195315
2135	3.197346	0.194689
2136	3.192745	0.194896
2137	3.198515	0.195486
2138	3.215548	0.196247
2139	3.239387	0.196907
2140	3.271349	0.1973
2141	3.313419	0.19671
2142	3.368336	0.196286
2143	3.434768	0.196454
2144	3.516956	0.196774
2145	3.614916	0.19735
2146	3.721785	0.196523
2147	3.82634	0.194718
2148	3.921014	0.191955
2149	4.001698	0.189152
2150	4.065834	0.186941
2151	4.113302	0.185131
2152	4.143297	0.182952
2153	4.150746	0.181117
2154	4.143629	0.18019
2155	4.126384	0.179018
2156	4.101668	0.177624
2157	4.072085	0.176577
2158	4.039737	0.175638
2159	4.000799	0.175291
2160	3.955175	0.174978
2161	3.907622	0.173882
2162	3.863112	0.172872
2163	3.824962	0.172154
2164	3.795366	0.170847
2165	3.774494	0.168939
2166	3.756417	0.167608
2167	3.737903	0.165749
2168	3.719237	0.164104
2169	3.697347	0.162896
2170	3.673488	0.161847
2171	3.645994	0.161044
2172	3.613046	0.160477
2173	3.569756	0.160198
2174	3.523618	0.1593
2175	3.479448	0.157653
2176	3.440092	0.156763
2177	3.404206	0.156276
2178	3.370339	0.155396
2179	3.341667	0.154412
2180	3.322062	0.153409
2181	3.30811	0.152878
2182	3.2996	0.152602
2183	3.301785	0.152135
2184	3.314191	0.152052
2185	3.335909	0.152082
2186	3.360791	0.151441
2187	3.389704	0.150686
2188	3.419931	0.150462
2189	3.457434	0.150785
2190	3.503497	0.151423
2191	3.547467	0.151356
2192	3.585443	0.151119
2193	3.617781	0.151073
2194	3.646189	0.151462
2195	3.671663	0.15221
2196	3.696685	0.153122
2197	3.726242	0.153468
2198	3.74642	0.153268
2199	3.760809	0.153477
2200	3.77119	0.153501
2201	3.772091	0.153455
2202	3.764149	0.153913
2203	3.752894	0.154565
2204	3.73634	0.155558
2205	3.71078	0.157736
2206	3.674577	0.160192
2207	3.630276	0.16177
2208	3.582855	0.162355
2209	3.542547	0.162631
2210	3.51051	0.162582
2211	3.485319	0.162844
2212	3.472896	0.163805
2213	3.470847	0.164905
2214	3.471583	0.165766
2215	3.475182	0.166884
2216	3.477732	0.168191
2217	3.47202	0.169338
2218	3.461107	0.170564
2219	3.445496	0.171292
2220	3.426089	0.171934
2221	3.402878	0.172807
2222	3.378643	0.174268
2223	3.358752	0.175198
2224	3.347461	0.176009
2225	3.338786	0.177393
2226	3.328743	0.178814
2227	3.317009	0.179808
2228	3.308776	0.181129
2229	3.309441	0.182817
2230	3.316261	0.18391
2231	3.328163	0.185644
2232	3.352746	0.188661
2233	3.391387	0.191837
2234	3.442855	0.194997
2235	3.500149	0.197368
2236	3.561204	0.198773
2237	3.619042	0.199177
2238	3.67167	0.198584
2239	3.710844	0.198546
2240	3.743042	0.198235
2241	3.764809	0.198621
2242	3.771117	0.199604
2243	3.766383	0.200804
2244	3.750554	0.201534
2245	3.727377	0.202058
2246	3.702911	0.20291
2247	3.675983	0.203576
2248	3.643893	0.204268
2249	3.605794	0.204965
2250	3.556284	0.205913
2251	3.494651	0.207349
2252	3.425877	0.208355
2253	3.356194	0.207747
2254	3.300018	0.206602
2255	3.263776	0.206937
2256	3.241831	0.208257
2257	3.222351	0.209578
2258	3.206147	0.210994
2259	3.189535	0.211192
2260	3.176354	0.210776
2261	3.171663	0.209887
2262	3.173919	0.20989
2263	3.187219	0.210858
2264	3.206976	0.211752
2265	3.226849	0.212036
2266	3.251528	0.211939
2267	3.27817	0.21116
2268	3.308368	0.210895
2269	3.347579	0.211798
2270	3.401711	0.214324
2271	3.468131	0.216414
2272	3.533829	0.21702
2273	3.596864	0.216433
2274	3.655744	0.215607
2275	3.708916	0.215038
2276	3.755503	0.21492
2277	3.792373	0.214952
2278	3.82205	0.214786
2279	3.84481	0.21496
2280	3.861687	0.215317
2281	3.872638	0.215518
2282	3.875637	0.21605
2283	3.87604	0.216859
2284	3.873188	0.21728
2285	3.863426	0.217491
2286	3.847293	0.217804
2287	3.819254	0.2186
2288	3.776904	0.220093
2289	3.720535	0.221275
2290	3.653026	0.221841
2291	3.578538	0.222046
2292	3.504277	0.221946
2293	3.435163	0.22157
2294	3.374947	0.220987
2295	3.328211	0.220459
2296	3.293185	0.219871
2297	3.272128	0.219584
2298	3.26255	0.219274
2299	3.261118	0.218786
2300	3.266015	0.218475
2301	3.275302	0.218735
2302	3.289095	0.219449
2303	3.30808	0.219764
2304	3.330895	0.219554
2305	3.358279	0.219679
2306	3.389321	0.220229
2307	3.424241	0.220092
2308	3.464973	0.219653
2309	3.505737	0.219573
2310	3.541532	0.21951
2311	3.575662	0.218852
2312	3.606405	0.218838
2313	3.636721	0.219219
2314	3.667102	0.219191
2315	3.69449	0.218873
2316	3.714316	0.217345
2317	3.723804	0.216135
2318	3.716698	0.215713
2319	3.695639	0.215035
2320	3.670757	0.214574
2321	3.644032	0.213389
2322	3.618943	0.212335
2323	3.59738	0.211162
2324	3.577492	0.209719
2325	3.55872	0.208745
2326	3.540079	0.208344
2327	3.524777	0.208006
2328	3.508951	0.207449
2329	3.494174	0.20695
2330	3.481271	0.206512
2331	3.463763	0.206734
2332	3.44193	0.207257
2333	3.412804	0.207805
2334	3.380778	0.208019
2335	3.344242	0.207181
2336	3.305	0.2066
2337	3.267304	0.205737
2338	3.230931	0.204662
2339	3.199733	0.203366
2340	3.1785	0.2025
2341	3.166864	0.201777
2342	3.162247	0.200956
2343	3.16265	0.200711
2344	3.169817	0.200596
2345	3.185427	0.20024
2346	3.214867	0.20053
2347	3.258956	0.201553
2348	3.32066	0.203045
2349	3.391912	0.204604
2350	3.46834	0.204837
2351	3.547355	0.203501
2352	3.623651	0.201465
2353	3.689453	0.199713
2354	3.736843	0.198469
2355	3.769009	0.197046
2356	3.788697	0.196187
2357	3.796548	0.195783
2358	3.792483	0.195443
2359	3.781275	0.195022
2360	3.765643	0.194928
2361	3.749633	0.194813
2362	3.736529	0.194512
2363	3.728242	0.193465
2364	3.71925	0.192378
2365	3.713046	0.191817
2366	3.708428	0.19161
2367	3.699147	0.191002
2368	3.681594	0.190055
2369	3.657969	0.189255
2370	3.630655	0.188653
2371	3.598589	0.188363
2372	3.561884	0.188135
2373	3.521698	0.187899
2374	3.475369	0.188145
2375	3.426008	0.188524
2376	3.378078	0.188269
2377	3.333505	0.187151
2378	3.292756	0.186231
2379	3.261328	0.184932
2380	3.236931	0.183642
2381	3.217011	0.183238
2382	3.203685	0.182843
2383	3.20027	0.182641
2384	3.206213	0.182549
2385	3.21977	0.183261
2386	3.237212	0.183723
2387	3.258344	0.184311
2388	3.285808	0.18439
2389	3.318452	0.183923
2390	3.351319	0.18403
2391	3.379172	0.183596
2392	3.404432	0.183053
2393	3.423413	0.182986
2394	3.434961	0.183151
2395	3.442836	0.183747
2396	3.446093	0.183843
2397	3.4488	0.183495
2398	3.454926	0.183404
2399	3.458388	0.183925
2400	3.452199	0.184431
2401	3.43917	0.185326
2402	3.422763	0.186293
2403	3.406078	0.186371
2404	3.389049	0.186075
2405	3.361272	0.185464
2406	3.332054	0.1847
2407	3.304958	0.185228
2408	3.277483	0.185951
2409	3.251074	0.186005
2410	3.229399	0.186724
2411	3.210599	0.187165
2412	3.193507	0.187551
2413	3.180967	0.188118
2414	3.172847	0.188647
2415	3.168391	0.188816
2416	3.167296	0.189559
2417	3.173468	0.190721
2418	3.187832	0.191518
2419	3.211454	0.192369
2420	3.242956	0.193107
2421	3.276086	0.193529
2422	3.310505	0.194072
2423	3.34785	0.194493
2424	3.387954	0.194806
2425	3.435122	0.195742
2426	3.497613	0.197825
2427	3.577385	0.199796
2428	3.673641	0.20203
2429	3.783976	0.204286
2430	3.897472	0.204946
2431	3.998686	0.204058
2432	4.077361	0.203351
2433	4.134477	0.202446
2434	4.170988	0.202216
2435	4.183808	0.20221
2436	4.179661	0.20195
2437	4.166994	0.202117
2438	4.150625	0.202649
2439	4.131792	0.202639
2440	4.111917	0.203233
2441	4.087669	0.204094
2442	4.055194	0.205052
2443	4.016814	0.205922
2444	3.9693	0.207307
2445	3.917024	0.207946
2446	3.861095	0.208023
2447	3.805926	0.207116
2448	3.756069	0.205513
2449	3.712322	0.204758
2450	3.670509	0.204252
2451	3.632446	0.20354
2452	3.596824	0.203346
2453	3.552837	0.203639
2454	3.502228	0.203709
2455	3.451567	0.203438
2456	3.40261	0.202798
2457	3.357893	0.203231
2458	3.317109	0.203266
2459	3.285611	0.202283
2460	3.262067	0.200963
2461	3.244349	0.200093
2462	3.231169	0.200079
2463	3.218496	0.200184
2464	3.210609	0.20012
2465	3.205635	0.200219
2466	3.205405	0.19985
2467	3.205828	0.199766
2468	3.21041	0.199627
2469	3.218088	0.200071
2470	3.229915	0.199772
2471	3.251821	0.19898
2472	3.288648	0.199514
2473	3.342276	0.201108
2474	3.404768	0.201744
2475	3.469743	0.201007
2476	3.533568	0.200056
2477	3.595024	0.199868
2478	3.653477	0.198985
2479	3.710632	0.198327
2480	3.770088	0.198215
2481	3.833795	0.19853
2482	3.900645	0.198919
2483	3.964977	0.199433
2484	4.022094	0.198838
2485	4.059705	0.197784
2486	4.065752	0.197163
2487	4.038792	0.196929
2488	3.984394	0.196468
2489	3.917425	0.195639
2490	3.84367	0.195115
2491	3.77095	0.194353
2492	3.698814	0.193983
2493	3.624608	0.192816
2494	3.554407	0.191749
2495	3.496569	0.190078
2496	3.44433	0.188521
2497	3.39102	0.187348
2498	3.333018	0.18631
2499	3.279075	0.185147
2500	3.243005	0.183245
2501	3.231279	0.181774
2502	3.239018	0.180407
2503	3.255794	0.178863
2504	3.277157	0.177362
2505	3.308565	0.176479
2506	3.347433	0.17584
2507	3.388689	0.175222
2508	3.433041	0.173514
2509	3.47662	0.171815
2510	3.5166	0.170348
2511	3.560559	0.16933
2512	3.616374	0.169368
2513	3.69647	0.169839
2514	3.805287	0.169809
2515	3.935856	0.169444
2516	4.064364	0.167869
2517	4.156199	0.16387
2518	4.215862	0.161367
2519	4.25162	0.159934
2520	4.268383	0.158809
2521	4.253302	0.15899
2522	4.202426	0.158394
2523	4.14989	0.157128
2524	4.132037	0.156589
2525	4.137396	0.155083
2526	4.134992	0.154325
2527	4.119539	0.153683
2528	4.086922	0.15316
2529	4.043698	0.15297
2530	3.985731	0.153572
2531	3.907223	0.153988
2532	3.81584	0.153254
2533	3.73795	0.150329
2534	3.686927	0.148383
2535	3.648768	0.147396
2536	3.605586	0.146861
2537	3.552355	0.147407
2538	3.485011	0.147773
2539	3.412767	0.145681
2540	3.344209	0.14293
2541	3.28665	0.142429
2542	3.237002	0.14147
2543	3.194899	0.139946
2544	3.16088	0.137821
2545	3.131367	0.136293
2546	3.11023	0.134747
2547	3.096198	0.134516
2548	3.091429	0.133503
2549	3.09928	0.132935
2550	3.113156	0.131925
2551	3.13279	0.132336
2552	3.158793	0.131977
2553	3.191384	0.131402
2554	3.225973	0.13111
2555	3.26531	0.13109
2556	3.307799	0.131469
2557	3.347185	0.130713
2558	3.381478	0.130241
2559	3.406951	0.129838
2560	3.430635	0.129826
2561	3.456304	0.130137
2562	3.477397	0.129997
2563	3.491116	0.130149
2564	3.495838	0.130324
2565	3.494667	0.129899
2566	3.491439	0.13043
2567	3.482676	0.131325
2568	3.46758	0.132044
2569	3.451379	0.133136
2570	3.428739	0.133543
2571	3.40215	0.134876
2572	3.378935	0.135139
2573	3.357314	0.135586
2574	3.331536	0.136753
2575	3.302472	0.137877
2576	3.276297	0.138752
2577	3.256338	0.139957
2578	3.233551	0.141372
2579	3.207877	0.142412
2580	3.181541	0.143775
2581	3.153226	0.145299
2582	3.12748	0.145967
2583	3.106677	0.146999
2584	3.097848	0.148347
2585	3.103171	0.149752
2586	3.115971	0.151186
2587	3.136493	0.153209
2588	3.163954	0.155161
2589	3.19936	0.155997
2590	3.231152	0.157168
2591	3.258762	0.159255
2592	3.293157	0.161503
2593	3.33504	0.163323
2594	3.374528	0.164481
2595	3.41486	0.166376
2596	3.459257	0.167874
2597	3.510432	0.168971
2598	3.56436	0.171015
2599	3.623419	0.173521
2600	3.677549	0.17391
2601	3.724242	0.172884
2602	3.756031	0.171844
2603	3.767007	0.172337
2604	3.760039	0.172537
2605	3.741623	0.172305
2606	3.716167	0.172463
2607	3.683744	0.173306
2608	3.656406	0.17353
2609	3.631078	0.173274
2610	3.601016	0.172955
2611	3.569979	0.172426
2612	3.534978	0.172705
2613	3.497265	0.172992
2614	3.456199	0.173194
2615	3.411597	0.172351
2616	3.373314	0.171502
2617	3.338736	0.171147
2618	3.303007	0.170271
2619	3.271539	0.169593
2620	3.24765	0.169475
2621	3.224673	0.169531
2622	3.197397	0.169199
2623	3.170543	0.169725
2624	3.152358	0.169492
2625	3.14848	0.168212
2626	3.156315	0.167651
2627	3.176149	0.167671
2628	3.199581	0.167293
2629	3.226335	0.167409
2630	3.252872	0.166773
2631	3.277856	0.166967
2632	3.304306	0.166284
2633	3.336141	0.165724
2634	3.375193	0.166061
2635	3.417851	0.165806
2636	3.463501	0.165201
2637	3.51508	0.164754
2638	3.564991	0.164729
2639	3.607176	0.165184
2640	3.642471	0.165011
2641	3.676296	0.164161
2642	3.716538	0.164157
2643	3.753687	0.163667
2644	3.779447	0.162387
2645	3.785975	0.162094
2646	3.765361	0.161533
2647	3.721467	0.161414
2648	3.659942	0.161799
2649	3.580874	0.162749
2650	3.496123	0.162802
2651	3.418319	0.161681
2652	3.35487	0.161143
2653	3.306044	0.161226
2654	3.267425	0.161341
2655	3.233755	0.160895
2656	3.196906	0.160132
2657	3.164001	0.15892
2658	3.135319	0.158541
2659	3.114303	0.158187
2660	3.098255	0.157845
2661	3.089237	0.15725
2662	3.088208	0.15691
2663	3.088014	0.156805
2664	3.08735	0.157023
2665	3.086144	0.15688
2666	3.088611	0.156605
2667	3.095942	0.156948
2668	3.107948	0.157604
2669	3.121324	0.158602
2670	3.13511	0.15877
2671	3.145077	0.158823
2672	3.154592	0.15971
2673	3.170052	0.160282
2674	3.18532	0.160726
2675	3.202949	0.161437
2676	3.222643	0.162666
2677	3.247875	0.164667
2678	3.27646	0.166715
2679	3.312102	0.168839
2680	3.354617	0.171628
2681	3.404652	0.174419
2682	3.458886	0.177187
2683	3.515593	0.176913
2684	3.568385	0.176307
2685	3.613276	0.177171
2686	3.645606	0.177638
2687	3.670384	0.178921
2688	3.685446	0.180173
2689	3.691279	0.180794
2690	3.688132	0.181659
2691	3.678223	0.183165
2692	3.668867	0.184296
2693	3.661267	0.185674
2694	3.661281	0.187346
2695	3.669039	0.188655
2696	3.680739	0.191044
2697	3.696937	0.193968
2698	3.719102	0.195984
2699	3.74675	0.198367
2700	3.775882	0.201196
2701	3.807266	0.203324
2702	3.84294	0.204932
2703	3.879487	0.206782
2704	3.916891	0.207675
2705	3.95229	0.208666
2706	3.984644	0.210259
2707	4.013158	0.211826
2708	4.038766	0.213392
2709	4.060151	0.215316
2710	4.080351	0.217653
2711	4.098703	0.219854
2712	4.115219	0.221671
2713	4.128476	0.224081
2714	4.13863	0.227182
2715	4.146322	0.230977
2716	4.15389	0.235017
2717	4.159437	0.239618
2718	4.162354	0.245277
2719	4.163272	0.251597
2720	4.162112	0.258567
