Time (ka)	Benthic d18O (per mil)	Standard error (per mil)
232.8	3.446066	0.22
232.9	3.434131	0.22
233	3.422581	0.22
233.1	3.411164	0.22
233.2	3.40022	0.22
233.3	3.389578	0.22
233.4	3.379463	0.22
233.5	3.369625	0.22
233.6	3.35981	0.22
233.7	3.349894	0.22
233.8	3.340233	0.22
233.9	3.330825	0.22
234	3.321595	0.22
234.1	3.312852	0.22
234.2	3.304132	0.22
234.3	3.295385	0.22
234.4	3.286759	0.22
234.5	3.278368	0.22
234.6	3.270079	0.22
234.7	3.261894	0.22
234.8	3.253613	0.22
234.9	3.245351	0.22
235	3.237076	0.22
235.1	3.228584	0.22
235.2	3.220005	0.22
235.3	3.211593	0.22
235.4	3.203019	0.22
235.5	3.194124	0.22
235.6	3.185233	0.22
235.7	3.17615	0.22
235.8	3.166988	0.22
235.9	3.15793	0.22
236	3.149136	0.22
236.1	3.140378	0.22
236.2	3.131772	0.22
236.3	3.123364	0.22
236.4	3.115278	0.22
236.5	3.107501	0.22
236.6	3.100112	0.22
236.7	3.093071	0.22
236.8	3.086581	0.22
236.9	3.080497	0.22
237	3.074723	0.22
237.1	3.068995	0.22
237.2	3.063386	0.22
237.3	3.057803	0.22
237.4	3.052115	0.22
237.5	3.045998	0.22
237.6	3.039582	0.22
237.7	3.032956	0.22
237.8	3.026046	0.22
237.9	3.01909	0.22
238	3.012384	0.22
238.1	3.005827	0.22
238.2	2.999362	0.22
238.3	2.992957	0.22
238.4	2.986443	0.22
238.5	2.979678	0.22
238.6	2.972762	0.22
238.7	2.965747	0.22
238.8	2.958637	0.22
238.9	2.951141	0.22
239	2.943437	0.22
239.1	2.935778	0.22
239.2	2.928003	0.22
239.3	2.91998	0.22
239.4	2.911942	0.22
239.5	2.904062	0.22
239.6	2.896184	0.22
239.7	2.888314	0.22
239.8	2.880625	0.22
239.9	2.873291	0.22
240	2.866035	0.22
240.1	2.858545	0.22
240.2	2.850987	0.22
240.3	2.843646	0.22
240.4	2.83638	0.22
240.5	2.829084	0.22
240.6	2.821805	0.22
240.7	2.815073	0.22
240.8	2.808982	0.22
240.9	2.803477	0.22
241	2.798966	0.22
241.1	2.795389	0.22
241.2	2.79222	0.22
241.3	2.789691	0.22
241.4	2.787908	0.22
241.5	2.787203	0.22
241.6	2.787015	0.22
241.7	2.787197	0.22
241.8	2.788331	0.22
241.9	2.790567	0.22
242	2.794263	0.22
242.1	2.799085	0.22
242.2	2.804778	0.22
242.3	2.811883	0.22
242.4	2.820063	0.22
242.5	2.829526	0.22
242.6	2.840001	0.22
242.7	2.851175	0.22
242.8	2.863502	0.22
242.9	2.877275	0.22
243	2.893128	0.22
243.1	2.910271	0.22
243.2	2.928499	0.22
243.3	2.94848	0.22
243.4	2.970175	0.22
243.5	2.994012	0.22
243.6	3.019425	0.22
243.7	3.045975	0.22
243.8	3.074438	0.22
243.9	3.104579	0.22
244	3.135976	0.22
244.1	3.167799	0.22
244.2	3.20016	0.22
244.3	3.233449	0.22
244.4	3.267465	0.22
244.5	3.301633	0.22
244.6	3.335861	0.22
244.7	3.3701	0.22
244.8	3.404413	0.22
244.9	3.438704	0.22
245	3.472574	0.22
245.1	3.506176	0.22
245.2	3.538996	0.22
245.3	3.570837	0.22
245.4	3.601354	0.22
245.5	3.630115	0.22
245.6	3.657765	0.22
245.7	3.684209	0.22
245.8	3.708572	0.22
245.9	3.7309	0.22
246	3.75082	0.22
246.1	3.769076	0.22
246.2	3.786368	0.22
246.3	3.80177	0.22
246.4	3.8153	0.22
246.5	3.827332	0.22
246.6	3.838497	0.22
246.7	3.849027	0.22
246.8	3.858257	0.22
246.9	3.866381	0.22
247	3.873255	0.22
247.1	3.879365	0.22
247.2	3.884973	0.22
247.3	3.889597	0.22
247.4	3.893532	0.22
247.5	3.896717	0.22
247.6	3.899527	0.22
247.7	3.902198	0.22
247.8	3.904736	0.22
247.9	3.907189	0.22
248	3.909794	0.22
248.1	3.912434	0.22
248.2	3.915421	0.22
248.3	3.918976	0.22
248.4	3.923213	0.22
248.5	3.928113	0.22
248.6	3.933342	0.22
248.7	3.938721	0.22
248.8	3.944478	0.22
248.9	3.950443	0.22
249	3.956934	0.22
249.1	3.963936	0.22
249.2	3.971335	0.22
249.3	3.979235	0.22
249.4	3.987676	0.22
249.5	3.99622	0.22
249.6	4.004797	0.22
249.7	4.013547	0.22
249.8	4.022949	0.22
249.9	4.032918	0.22
250	4.043396	0.22
250.1	4.053996	0.22
250.2	4.064095	0.22
250.3	4.073291	0.22
250.4	4.081836	0.22
250.5	4.090195	0.22
250.6	4.098368	0.22
250.7	4.106423	0.22
250.8	4.114413	0.22
250.9	4.122234	0.22
251	4.129701	0.22
251.1	4.137062	0.22
251.2	4.144416	0.22
251.3	4.151526	0.22
251.4	4.158427	0.22
251.5	4.165047	0.22
251.6	4.171791	0.22
251.7	4.178485	0.22
251.8	4.185002	0.22
251.9	4.191124	0.22
252	4.196815	0.22
252.1	4.202042	0.22
252.2	4.206839	0.22
252.3	4.211016	0.22
252.4	4.214704	0.22
252.5	4.217874	0.22
252.6	4.220385	0.22
252.7	4.222437	0.22
252.8	4.223916	0.22
252.9	4.224756	0.22
253	4.224789	0.22
253.1	4.224627	0.22
253.2	4.224277	0.22
253.3	4.223472	0.22
253.4	4.221964	0.22
253.5	4.22011	0.22
253.6	4.217985	0.22
253.7	4.21572	0.22
253.8	4.212791	0.22
253.9	4.209315	0.22
254	4.205336	0.22
254.1	4.200906	0.22
254.2	4.196174	0.22
254.3	4.190807	0.22
254.4	4.184824	0.22
254.5	4.178063	0.22
254.6	4.170883	0.22
254.7	4.163689	0.22
254.8	4.15639	0.22
254.9	4.148832	0.22
255	4.141134	0.22
255.1	4.133411	0.22
255.2	4.125732	0.22
255.3	4.118005	0.22
255.4	4.110249	0.22
255.5	4.102324	0.22
255.6	4.09413	0.22
255.7	4.085547	0.22
255.8	4.076523	0.22
255.9	4.067554	0.22
256	4.058481	0.22
256.1	4.049284	0.22
256.2	4.040213	0.22
256.3	4.031415	0.22
256.4	4.02297	0.22
256.5	4.014632	0.22
256.6	4.006386	0.22
256.7	3.99823	0.22
256.8	3.990284	0.22
256.9	3.982833	0.22
257	3.97581	0.22
257.1	3.969026	0.22
257.2	3.96235	0.22
257.3	3.956036	0.22
257.4	3.950272	0.22
257.5	3.945165	0.22
257.6	3.940414	0.22
257.7	3.935764	0.22
257.8	3.931457	0.22
257.9	3.927355	0.22
258	3.923316	0.22
258.1	3.919555	0.22
258.2	3.915897	0.22
258.3	3.912582	0.22
258.4	3.909531	0.22
258.5	3.906672	0.22
258.6	3.904041	0.22
258.7	3.901565	0.22
258.8	3.899254	0.22
258.9	3.896991	0.22
259	3.894956	0.22
259.1	3.893204	0.22
259.2	3.891841	0.22
259.3	3.891031	0.22
259.4	3.890456	0.22
259.5	3.890166	0.22
259.6	3.890066	0.22
259.7	3.890162	0.22
259.8	3.890469	0.22
259.9	3.891088	0.22
260	3.892237	0.22
260.1	3.893603	0.22
260.2	3.895175	0.22
260.3	3.897071	0.22
260.4	3.899181	0.22
260.5	3.901641	0.22
260.6	3.904136	0.22
260.7	3.906453	0.22
260.8	3.908915	0.22
260.9	3.911415	0.22
261	3.914141	0.22
261.1	3.916933	0.22
261.2	3.919745	0.22
261.3	3.922561	0.22
261.4	3.925374	0.22
261.5	3.928149	0.22
261.6	3.930676	0.22
261.7	3.933319	0.22
261.8	3.93599	0.22
261.9	3.938469	0.22
262	3.940577	0.22
262.1	3.942899	0.22
262.2	3.945314	0.22
262.3	3.947732	0.22
262.4	3.950319	0.22
262.5	3.952876	0.22
262.6	3.95542	0.22
262.7	3.958135	0.22
262.8	3.96095	0.22
262.9	3.963725	0.22
263	3.966529	0.22
263.1	3.969237	0.22
263.2	3.971896	0.22
263.3	3.974664	0.22
263.4	3.97785	0.22
263.5	3.981377	0.22
263.6	3.98492	0.22
263.7	3.988207	0.22
263.8	3.991165	0.22
263.9	3.993618	0.22
264	3.995638	0.22
264.1	3.997567	0.22
264.2	3.999217	0.22
264.3	4.000351	0.22
264.4	4.001043	0.22
264.5	4.001583	0.22
264.6	4.002298	0.22
264.7	4.003069	0.22
264.8	4.003837	0.22
264.9	4.004536	0.22
265	4.004815	0.22
265.1	4.004784	0.22
265.2	4.004601	0.22
265.3	4.004373	0.22
265.4	4.004393	0.22
265.5	4.004278	0.22
265.6	4.003746	0.22
265.7	4.00328	0.22
265.8	4.002676	0.22
265.9	4.001922	0.22
266	4.001294	0.22
266.1	4.000364	0.22
266.2	3.999405	0.22
266.3	3.998268	0.22
266.4	3.996928	0.22
266.5	3.995858	0.22
266.6	3.994999	0.22
266.7	3.993878	0.22
266.8	3.992488	0.22
266.9	3.990787	0.22
267	3.988874	0.22
267.1	3.986803	0.22
267.2	3.984768	0.22
267.3	3.982569	0.22
267.4	3.98015	0.22
267.5	3.977442	0.22
267.6	3.974724	0.22
267.7	3.972277	0.22
267.8	3.970189	0.22
267.9	3.968369	0.22
268	3.966792	0.22
268.1	3.965775	0.22
268.2	3.964655	0.22
268.3	3.963901	0.22
268.4	3.963523	0.22
268.5	3.9634	0.22
268.6	3.963578	0.22
268.7	3.963831	0.22
268.8	3.963835	0.22
268.9	3.963978	0.22
269	3.964165	0.22
269.1	3.964159	0.22
269.2	3.964249	0.22
269.3	3.964542	0.22
269.4	3.964941	0.22
269.5	3.965539	0.22
269.6	3.966085	0.22
269.7	3.966659	0.22
269.8	3.967312	0.22
269.9	3.967791	0.22
270	3.968117	0.22
270.1	3.968593	0.22
270.2	3.9692	0.22
270.3	3.969733	0.22
270.4	3.970151	0.22
270.5	3.970503	0.22
270.6	3.970925	0.22
270.7	3.9713	0.22
270.8	3.971919	0.22
270.9	3.972995	0.22
271	3.974157	0.22
271.1	3.97517	0.22
271.2	3.976091	0.22
271.3	3.976979	0.22
271.4	3.977738	0.22
271.5	3.978211	0.22
271.6	3.978645	0.22
271.7	3.979002	0.22
271.8	3.979074	0.22
271.9	3.978877	0.22
272	3.978352	0.22
272.1	3.977657	0.22
272.2	3.976675	0.22
272.3	3.975492	0.22
272.4	3.974061	0.22
272.5	3.972365	0.22
272.6	3.97069	0.22
272.7	3.969087	0.22
272.8	3.967554	0.22
272.9	3.966121	0.22
273	3.964867	0.22
273.1	3.963665	0.22
273.2	3.962604	0.22
273.3	3.961917	0.22
273.4	3.961351	0.22
273.5	3.961061	0.22
273.6	3.960549	0.22
273.7	3.960062	0.22
273.8	3.959422	0.22
273.9	3.958521	0.22
274	3.957039	0.22
274.1	3.955258	0.22
274.2	3.953255	0.22
274.3	3.950634	0.22
274.4	3.947542	0.22
274.5	3.944073	0.22
274.6	3.940344	0.22
274.7	3.936297	0.22
274.8	3.931892	0.22
274.9	3.927176	0.22
275	3.922461	0.22
275.1	3.917416	0.22
275.2	3.912241	0.22
275.3	3.906757	0.22
275.4	3.900933	0.22
275.5	3.894919	0.22
275.6	3.888971	0.22
275.7	3.882918	0.22
275.8	3.876705	0.22
275.9	3.870564	0.22
276	3.864217	0.22
276.1	3.857611	0.22
276.2	3.850731	0.22
276.3	3.843541	0.22
276.4	3.836115	0.22
276.5	3.828679	0.22
276.6	3.821423	0.22
276.7	3.814205	0.22
276.8	3.806881	0.22
276.9	3.799596	0.22
277	3.792423	0.22
277.1	3.785334	0.22
277.2	3.778616	0.22
277.3	3.772353	0.22
277.4	3.766373	0.22
277.5	3.760368	0.22
277.6	3.754322	0.22
277.7	3.748099	0.22
277.8	3.741605	0.22
277.9	3.734681	0.22
278	3.727362	0.22
278.1	3.719872	0.22
278.2	3.712143	0.22
278.3	3.704222	0.22
278.4	3.696249	0.22
278.5	3.688135	0.22
278.6	3.680106	0.22
278.7	3.672136	0.22
278.8	3.664034	0.22
278.9	3.655553	0.22
279	3.646712	0.22
279.1	3.637716	0.22
279.2	3.628864	0.22
279.3	3.620001	0.22
279.4	3.611512	0.22
279.5	3.603485	0.22
279.6	3.595588	0.22
279.7	3.587629	0.22
279.8	3.579808	0.22
279.9	3.572168	0.22
280	3.564924	0.22
280.1	3.557837	0.22
280.2	3.550806	0.22
280.3	3.543987	0.22
280.4	3.53705	0.22
280.5	3.529916	0.22
280.6	3.522701	0.22
280.7	3.515478	0.22
280.8	3.508265	0.22
280.9	3.501262	0.22
281	3.494632	0.22
281.1	3.488194	0.22
281.2	3.482095	0.22
281.3	3.47649	0.22
281.4	3.471299	0.22
281.5	3.466415	0.22
281.6	3.461692	0.22
281.7	3.456999	0.22
281.8	3.452635	0.22
281.9	3.448907	0.22
282	3.445608	0.22
282.1	3.442313	0.22
282.2	3.439102	0.22
282.3	3.436052	0.22
282.4	3.432882	0.22
282.5	3.429677	0.22
282.6	3.426829	0.22
282.7	3.424213	0.22
282.8	3.42185	0.22
282.9	3.419733	0.22
283	3.417964	0.22
283.1	3.416321	0.22
283.2	3.414786	0.22
283.3	3.413381	0.22
283.4	3.411849	0.22
283.5	3.410362	0.22
283.6	3.408919	0.22
283.7	3.407501	0.22
283.8	3.405994	0.22
283.9	3.404718	0.22
284	3.403437	0.22
284.1	3.402118	0.22
284.2	3.40087	0.22
284.3	3.399929	0.22
284.4	3.398906	0.22
284.5	3.39816	0.22
284.6	3.397716	0.22
284.7	3.397354	0.22
284.8	3.397365	0.22
284.9	3.397501	0.22
285	3.397908	0.22
285.1	3.398474	0.22
285.2	3.399085	0.22
285.3	3.399706	0.22
285.4	3.400633	0.22
285.5	3.401582	0.22
285.6	3.402722	0.22
285.7	3.403966	0.22
285.8	3.405231	0.22
285.9	3.406693	0.22
286	3.408624	0.22
286.1	3.410917	0.22
286.2	3.413301	0.22
286.3	3.415729	0.22
286.4	3.418261	0.22
286.5	3.420904	0.22
286.6	3.423711	0.22
286.7	3.426605	0.22
286.8	3.429567	0.22
286.9	3.432727	0.22
287	3.43607	0.22
287.1	3.439273	0.22
287.2	3.442562	0.22
287.3	3.446338	0.22
287.4	3.450693	0.22
287.5	3.455114	0.22
287.6	3.45939	0.22
287.7	3.463793	0.22
287.8	3.468469	0.22
287.9	3.473222	0.22
288	3.478043	0.22
288.1	3.482862	0.22
288.2	3.487908	0.22
288.3	3.493183	0.22
288.4	3.498533	0.22
288.5	3.504506	0.22
288.6	3.51082	0.22
288.7	3.517301	0.22
288.8	3.524362	0.22
288.9	3.53183	0.22
289	3.539436	0.22
289.1	3.547502	0.22
289.2	3.555639	0.22
289.3	3.563892	0.22
289.4	3.572499	0.22
289.5	3.581329	0.22
289.6	3.590453	0.22
289.7	3.599845	0.22
289.8	3.609232	0.22
289.9	3.618706	0.22
290	3.628841	0.22
290.1	3.63891	0.22
290.2	3.649033	0.22
290.3	3.659519	0.22
290.4	3.670112	0.22
290.5	3.680714	0.22
290.6	3.691371	0.22
290.7	3.701923	0.22
290.8	3.712462	0.22
290.9	3.72288	0.22
291	3.733109	0.22
291.1	3.743236	0.22
291.2	3.753281	0.22
291.3	3.76297	0.22
291.4	3.772585	0.22
291.5	3.781995	0.22
291.6	3.79136	0.22
291.7	3.800605	0.22
291.8	3.809328	0.22
291.9	3.81773	0.22
292	3.825427	0.22
292.1	3.832762	0.22
292.2	3.839926	0.22
292.3	3.846688	0.22
292.4	3.852961	0.22
292.5	3.858552	0.22
292.6	3.863918	0.22
292.7	3.869119	0.22
292.8	3.874035	0.22
292.9	3.878485	0.22
293	3.882407	0.22
293.1	3.885712	0.22
293.2	3.888543	0.22
293.3	3.890805	0.22
293.4	3.892547	0.22
293.5	3.893633	0.22
293.6	3.894144	0.22
293.7	3.894225	0.22
293.8	3.893843	0.22
293.9	3.892825	0.22
294	3.891404	0.22
294.1	3.889811	0.22
294.2	3.888094	0.22
294.3	3.886056	0.22
294.4	3.883774	0.22
294.5	3.880955	0.22
294.6	3.877867	0.22
294.7	3.874502	0.22
294.8	3.870646	0.22
294.9	3.866445	0.22
295	3.862107	0.22
295.1	3.857669	0.22
295.2	3.852908	0.22
295.3	3.847943	0.22
295.4	3.842822	0.22
295.5	3.83778	0.22
295.6	3.83269	0.22
295.7	3.827641	0.22
295.8	3.822803	0.22
295.9	3.81791	0.22
296	3.812756	0.22
296.1	3.80739	0.22
296.2	3.80206	0.22
296.3	3.796392	0.22
296.4	3.790529	0.22
296.5	3.784263	0.22
296.6	3.777851	0.22
296.7	3.771416	0.22
296.8	3.764433	0.22
296.9	3.757429	0.22
297	3.750735	0.22
297.1	3.744169	0.22
297.2	3.737669	0.22
297.3	3.73139	0.22
297.4	3.724984	0.22
297.5	3.718638	0.22
297.6	3.712341	0.22
297.7	3.705941	0.22
297.8	3.699816	0.22
297.9	3.69411	0.22
298	3.688849	0.22
298.1	3.683802	0.22
298.2	3.678854	0.22
298.3	3.673967	0.22
298.4	3.669	0.22
298.5	3.663859	0.22
298.6	3.658719	0.22
298.7	3.653662	0.22
298.8	3.648544	0.22
298.9	3.643083	0.22
299	3.637269	0.22
299.1	3.631218	0.22
299.2	3.625234	0.22
299.3	3.619457	0.22
299.4	3.613969	0.22
299.5	3.608838	0.22
299.6	3.603914	0.22
299.7	3.599141	0.22
299.8	3.594491	0.22
299.9	3.58986	0.22
300	3.585171	0.22
300.1	3.580768	0.22
300.2	3.576476	0.22
300.3	3.572263	0.22
300.4	3.568425	0.22
300.5	3.564635	0.22
300.6	3.560813	0.22
300.7	3.556748	0.22
300.8	3.55247	0.22
300.9	3.548271	0.22
301	3.544313	0.22
301.1	3.540328	0.22
301.2	3.536491	0.22
301.3	3.532929	0.22
301.4	3.529629	0.22
301.5	3.526589	0.22
301.6	3.523472	0.22
301.7	3.520326	0.22
301.8	3.517156	0.22
301.9	3.513672	0.22
302	3.509883	0.22
302.1	3.506185	0.22
302.2	3.50272	0.22
302.3	3.499631	0.22
302.4	3.496837	0.22
302.5	3.494594	0.22
302.6	3.492758	0.22
302.7	3.49111	0.22
302.8	3.489805	0.22
302.9	3.488812	0.22
303	3.488223	0.22
303.1	3.487969	0.22
303.2	3.487698	0.22
303.3	3.487483	0.22
303.4	3.487461	0.22
303.5	3.487482	0.22
303.6	3.487503	0.22
303.7	3.48768	0.22
303.8	3.488307	0.22
303.9	3.488818	0.22
304	3.489319	0.22
304.1	3.489585	0.22
304.2	3.48961	0.22
304.3	3.489286	0.22
304.4	3.488685	0.22
304.5	3.487873	0.22
304.6	3.486935	0.22
304.7	3.485776	0.22
304.8	3.484153	0.22
304.9	3.482246	0.22
305	3.479983	0.22
305.1	3.477324	0.22
305.2	3.474683	0.22
305.3	3.471689	0.22
305.4	3.468416	0.22
305.5	3.464808	0.22
305.6	3.461023	0.22
305.7	3.45722	0.22
305.8	3.453533	0.22
305.9	3.450092	0.22
306	3.446658	0.22
306.1	3.443186	0.22
306.2	3.439638	0.22
306.3	3.435787	0.22
306.4	3.431599	0.22
306.5	3.427206	0.22
306.6	3.422771	0.22
306.7	3.418296	0.22
306.8	3.413475	0.22
306.9	3.408574	0.22
307	3.403439	0.22
307.1	3.398241	0.22
307.2	3.392914	0.22
307.3	3.387765	0.22
307.4	3.382714	0.22
307.5	3.37756	0.22
307.6	3.372491	0.22
307.7	3.367541	0.22
307.8	3.362928	0.22
307.9	3.358538	0.22
308	3.354414	0.22
308.1	3.350507	0.22
308.2	3.346509	0.22
308.3	3.342353	0.22
308.4	3.337969	0.22
308.5	3.333693	0.22
308.6	3.329422	0.22
308.7	3.325168	0.22
308.8	3.320735	0.22
308.9	3.316389	0.22
309	3.311885	0.22
309.1	3.307286	0.22
309.2	3.302623	0.22
309.3	3.298182	0.22
309.4	3.293884	0.22
309.5	3.289596	0.22
309.6	3.285321	0.22
309.7	3.281216	0.22
309.8	3.277319	0.22
309.9	3.273324	0.22
310	3.269774	0.22
310.1	3.266307	0.22
310.2	3.262987	0.22
310.3	3.259442	0.22
310.4	3.25589	0.22
310.5	3.252478	0.22
310.6	3.249208	0.22
310.7	3.246073	0.22
310.8	3.242977	0.22
310.9	3.239982	0.22
311	3.23704	0.22
311.1	3.234047	0.22
311.2	3.230879	0.22
311.3	3.227739	0.22
311.4	3.224699	0.22
311.5	3.221675	0.22
311.6	3.218839	0.22
311.7	3.216147	0.22
311.8	3.213956	0.22
311.9	3.21208	0.22
312	3.210581	0.22
312.1	3.208785	0.22
312.2	3.207009	0.22
312.3	3.205524	0.22
312.4	3.204039	0.22
312.5	3.202564	0.22
312.6	3.201457	0.22
312.7	3.200212	0.22
312.8	3.198984	0.22
312.9	3.197825	0.22
313	3.196894	0.22
313.1	3.196142	0.22
313.2	3.195504	0.22
313.3	3.194814	0.22
313.4	3.194274	0.22
313.5	3.193086	0.22
313.6	3.191854	0.22
313.7	3.190352	0.22
313.8	3.188451	0.22
313.9	3.186298	0.22
314	3.184028	0.22
314.1	3.181393	0.22
314.2	3.178891	0.22
314.3	3.176067	0.22
314.4	3.172835	0.22
314.5	3.169552	0.22
314.6	3.166118	0.22
314.7	3.162844	0.22
314.8	3.159601	0.22
314.9	3.156572	0.22
315	3.153343	0.22
315.1	3.15003	0.22
315.2	3.146863	0.22
315.3	3.144014	0.22
315.4	3.141224	0.22
315.5	3.138471	0.22
315.6	3.1361	0.22
315.7	3.133766	0.22
315.8	3.131772	0.22
315.9	3.129843	0.22
316	3.128323	0.22
316.1	3.126749	0.22
316.2	3.124904	0.22
316.3	3.122889	0.22
316.4	3.120732	0.22
316.5	3.118821	0.22
316.6	3.117232	0.22
316.7	3.115749	0.22
316.8	3.114334	0.22
316.9	3.113222	0.22
317	3.112373	0.22
317.1	3.111749	0.22
317.2	3.111087	0.22
317.3	3.110171	0.22
317.4	3.109534	0.22
317.5	3.108712	0.22
317.6	3.107735	0.22
317.7	3.106708	0.22
317.8	3.105535	0.22
317.9	3.104129	0.22
318	3.102504	0.22
318.1	3.100635	0.22
318.2	3.098781	0.22
318.3	3.097338	0.22
318.4	3.0956	0.22
318.5	3.093394	0.22
318.6	3.090988	0.22
318.7	3.088505	0.22
318.8	3.085979	0.22
318.9	3.083524	0.22
319	3.081098	0.22
319.1	3.078637	0.22
319.2	3.07611	0.22
319.3	3.073098	0.22
319.4	3.069754	0.22
319.5	3.066215	0.22
319.6	3.062437	0.22
319.7	3.058831	0.22
319.8	3.05545	0.22
319.9	3.052046	0.22
320	3.048715	0.22
320.1	3.045373	0.22
320.2	3.041828	0.22
320.3	3.038082	0.22
320.4	3.034523	0.22
320.5	3.031057	0.22
320.6	3.027521	0.22
320.7	3.023727	0.22
320.8	3.01967	0.22
320.9	3.015248	0.22
321	3.010775	0.22
321.1	3.006304	0.22
321.2	3.001877	0.22
321.3	2.997293	0.22
321.4	2.992545	0.22
321.5	2.987507	0.22
321.6	2.982338	0.22
321.7	2.977198	0.22
321.8	2.972038	0.22
321.9	2.966915	0.22
322	2.961451	0.22
322.1	2.955675	0.22
322.2	2.949654	0.22
322.3	2.943283	0.22
322.4	2.936614	0.22
322.5	2.929549	0.22
322.6	2.922364	0.22
322.7	2.915117	0.22
322.8	2.907824	0.22
322.9	2.900458	0.22
323	2.892912	0.22
323.1	2.885493	0.22
323.2	2.8781	0.22
323.3	2.87084	0.22
323.4	2.863817	0.22
323.5	2.857396	0.22
323.6	2.851177	0.22
323.7	2.845016	0.22
323.8	2.838613	0.22
323.9	2.832312	0.22
324	2.826208	0.22
324.1	2.820385	0.22
324.2	2.814763	0.22
324.3	2.80949	0.22
324.4	2.804288	0.22
324.5	2.799195	0.22
324.6	2.794237	0.22
324.7	2.789416	0.22
324.8	2.784962	0.22
324.9	2.780692	0.22
325	2.776593	0.22
325.1	2.772524	0.22
325.2	2.768417	0.22
325.3	2.764443	0.22
325.4	2.760376	0.22
325.5	2.756321	0.22
325.6	2.75216	0.22
325.7	2.747893	0.22
325.8	2.743481	0.22
325.9	2.73893	0.22
326	2.734237	0.22
326.1	2.729364	0.22
326.2	2.724451	0.22
326.3	2.719527	0.22
326.4	2.714726	0.22
326.5	2.70995	0.22
326.6	2.705311	0.22
326.7	2.700807	0.22
326.8	2.696552	0.22
326.9	2.692454	0.22
327	2.688788	0.22
327.1	2.685276	0.22
327.2	2.681908	0.22
327.3	2.678573	0.22
327.4	2.675371	0.22
327.5	2.67212	0.22
327.6	2.668779	0.22
327.7	2.665359	0.22
327.8	2.661634	0.22
327.9	2.657763	0.22
328	2.65332	0.22
328.1	2.648494	0.22
328.2	2.643525	0.22
328.3	2.638451	0.22
328.4	2.633247	0.22
328.5	2.628151	0.22
328.6	2.623212	0.22
328.7	2.618355	0.22
328.8	2.613464	0.22
328.9	2.608672	0.22
329	2.60428	0.22
329.1	2.600146	0.22
329.2	2.596256	0.22
329.3	2.592573	0.22
329.4	2.589099	0.22
329.5	2.585811	0.22
329.6	2.582632	0.22
329.7	2.579577	0.22
329.8	2.576956	0.22
329.9	2.574674	0.22
330	2.572707	0.22
330.1	2.571034	0.22
330.2	2.569561	0.22
330.3	2.56845	0.22
330.4	2.567808	0.22
330.5	2.567838	0.22
330.6	2.56821	0.22
330.7	2.568866	0.22
330.8	2.570109	0.22
330.9	2.57195	0.22
331	2.574754	0.22
331.1	2.578273	0.22
331.2	2.582173	0.22
331.3	2.586857	0.22
331.4	2.592584	0.22
331.5	2.599557	0.22
331.6	2.607362	0.22
331.7	2.615721	0.22
331.8	2.62525	0.22
331.9	2.636216	0.22
332	2.648796	0.22
332.1	2.662394	0.22
332.2	2.676752	0.22
332.3	2.692787	0.22
332.4	2.710497	0.22
332.5	2.729881	0.22
332.6	2.750486	0.22
332.7	2.771969	0.22
332.8	2.79504	0.22
332.9	2.819631	0.22
333	2.845644	0.22
333.1	2.872518	0.22
333.2	2.900085	0.22
333.3	2.928785	0.22
333.4	2.958035	0.22
333.5	2.987769	0.22
333.6	3.01792	0.22
333.7	3.048276	0.22
333.8	3.078792	0.22
333.9	3.109115	0.22
334	3.139193	0.22
334.1	3.169161	0.22
334.2	3.199039	0.22
334.3	3.228668	0.22
334.4	3.257674	0.22
334.5	3.28602	0.22
334.6	3.314078	0.22
334.7	3.341965	0.22
334.8	3.369373	0.22
334.9	3.396138	0.22
335	3.422108	0.22
335.1	3.447565	0.22
335.2	3.472607	0.22
335.3	3.496988	0.22
335.4	3.520926	0.22
335.5	3.544289	0.22
335.6	3.567248	0.22
335.7	3.589844	0.22
335.8	3.611814	0.22
335.9	3.633385	0.22
336	3.654406	0.22
336.1	3.675038	0.22
336.2	3.695454	0.22
336.3	3.715597	0.22
336.4	3.735378	0.22
336.5	3.754874	0.22
336.6	3.774031	0.22
336.7	3.793064	0.22
336.8	3.811961	0.22
336.9	3.830393	0.22
337	3.848422	0.22
337.1	3.866259	0.22
337.2	3.88404	0.22
337.3	3.901725	0.22
337.4	3.918957	0.22
337.5	3.935917	0.22
337.6	3.952786	0.22
337.7	3.969574	0.22
337.8	3.9862	0.22
337.9	4.002794	0.22
338	4.019244	0.22
338.1	4.035705	0.22
338.2	4.051999	0.22
338.3	4.067952	0.22
338.4	4.083808	0.22
338.5	4.099487	0.22
338.6	4.114994	0.22
338.7	4.130435	0.22
338.8	4.145578	0.22
338.9	4.160705	0.22
339	4.1757	0.22
339.1	4.190335	0.22
339.2	4.204673	0.22
339.3	4.218514	0.22
339.4	4.232051	0.22
339.5	4.245186	0.22
339.6	4.25795	0.22
339.7	4.270479	0.22
339.8	4.282541	0.22
339.9	4.294136	0.22
340	4.305275	0.22
340.1	4.316051	0.22
340.2	4.326654	0.22
340.3	4.336831	0.22
340.4	4.346672	0.22
340.5	4.356103	0.22
340.6	4.365244	0.22
340.7	4.374165	0.22
340.8	4.382632	0.22
340.9	4.390593	0.22
341	4.398041	0.22
341.1	4.405096	0.22
341.2	4.411833	0.22
341.3	4.417927	0.22
341.4	4.423277	0.22
341.5	4.427998	0.22
341.6	4.432313	0.22
341.7	4.436276	0.22
341.8	4.439392	0.22
