Time (ka)	Benthic d18O (per mil)	Standard error (per mil)
1154	3.978535852	0.26
1155	3.866899957	0.26
1156	3.799375723	0.26
1157	4.021919075	0.26
1158	4.031300323	0.26
1159	3.993215477	0.26
1160	3.75305537	0.26
1161	3.798880979	0.26
1162	3.860496233	0.26
1163	3.786812227	0.26
1164	3.734735625	0.26
1165	3.764808328	0.26
1166	3.794881031	0.26
1167	3.767588957	0.26
1168	3.720021668	0.26
1169	3.730851064	0.26
1170	3.745372051	0.26
1171	3.810579787	0.26
1172	4.018026596	0.26
1173	4.039534574	0.26
1174	3.919853723	0.26
1175	3.935782493	0.26
1176	3.802906764	0.26
1177	3.902879581	0.26
1178	3.894503546	0.26
1179	3.868157804	0.26
1180	3.952205832	0.26
1181	3.914650699	0.26
1182	3.93028125	0.26
1183	3.882688525	0.26
1184	3.91547541	0.26
1185	3.923089245	0.26
1186	4.24750258	0.26
1187	4.624179567	0.26
1188	4.580666667	0.26
1189	4.63180212	0.26
1190	4.580571429	0.26
1191	4.681648	0.26
1192	4.803351955	0.26
1193	4.626858639	0.26
1194	4.90609075	0.26
1195	4.872787763	0.26
1196	4.912267051	0.26
1197	4.469159664	0.26
1198	4.722124756	0.26
1199	4.714737395	0.26
1200	4.806284247	0.26
1201	4.679331104	0.26
1202	4.747815126	0.26
1203	4.689190955	0.26
1204	4.632333333	0.26
1205	4.456481113	0.26
1206	4.440944785	0.26
1207	4.698487395	0.26
1208	4.397626745	0.26
1209	4.261005025	0.26
1210	4.457979798	0.26
1211	4.053012552	0.26
1212	4.352577031	0.26
1213	3.888803419	0.26
1214	3.706088296	0.26
1215	4.065431211	0.26
1216	4.252593501	0.26
1217	4.381392405	0.26
1218	4.451219904	0.26
1219	3.968704819	0.26
1220	4.003815648	0.26
1221	3.997657316	0.26
1222	3.861190296	0.26
1223	4.078508287	0.26
1224	3.885138122	0.26
1225	3.815002592	0.26
1226	3.897947123	0.26
1227	3.875734266	0.26
1228	3.902116129	0.26
1229	3.747277419	0.26
1230	3.59243871	0.26
1231	4.4744	0.26
1232	3.7744	0.26
1233	3.601299735	0.26
1234	3.6455084	0.26
1235	3.575694444	0.26
1236	3.730612745	0.26
1237	3.733791494	0.26
1238	3.655990664	0.26
1239	3.607991968	0.26
1240	3.808795181	0.26
1241	3.784011525	0.26
1242	3.788444149	0.26
1243	3.676745068	0.26
1244	3.968186884	0.26
1245	4.173930562	0.26
1246	4.379674239	0.26
1247	4.487660495	0.26
1248	4.57181534	0.26
1249	4.655970185	0.26
1250	4.74012503	0.26
1251	4.760352976	0.26
1252	4.745396351	0.26
1253	4.730439725	0.26
1254	4.744457402	0.26
1255	4.825442177	0.26
1256	4.906426952	0.26
1257	4.884058266	0.26
1258	4.484329268	0.26
1259	4.275982086	0.26
1260	4.593474409	0.26
1261	4.421230315	0.26
1262	4.212640145	0.26
1263	4.416311663	0.26
1264	4.484916694	0.26
1265	4.553521725	0.26
1266	3.712349655	0.26
1267	3.893092343	0.26
1268	4.073835031	0.26
1269	4.254577719	0.26
1270	4.187570362	0.26
1271	4.117865254	0.26
1272	4.064875095	0.26
1273	4.054067298	0.26
1274	4.047533486	0.26
1275	4.040999673	0.26
1276	4.023392157	0.26
1277	4.003784314	0.26
1278	3.926191406	0.26
1279	3.854952607	0.26
1280	3.785344262	0.26
1281	3.843284672	0.26
1282	3.834421769	0.26
1283	3.81797671	0.26
1284	3.894812576	0.26
1285	3.82354067	0.26
1286	4.118596491	0.26
1287	4.113789637	0.26
1288	4.21480055	0.26
1289	4.125392022	0.26
1290	4.198163265	0.26
1291	4.361428571	0.26
1292	4.459746377	0.26
1293	4.54428744	0.26
1294	4.37029036	0.26
1295	4.084067439	0.26
1296	4.217541272	0.26
1297	4.351015104	0.26
1298	4.293923497	0.26
1299	4.126346084	0.26
1300	3.95876867	0.26
1301	4.295949367	0.26
1302	4.296157895	0.26
1303	4.243526316	0.26
1304	4.230932312	0.26
1305	4.369791667	0.26
1306	4.446180556	0.26
1307	4.135090253	0.26
1308	4.062888087	0.26
1309	3.990685921	0.26
1310	4.068895131	0.26
1311	3.895852674	0.26
1312	3.991493976	0.26
1313	3.95906015	0.26
1314	4.0035	0.26
1315	4.026289753	0.26
1316	3.853375681	0.26
1317	3.988850103	0.26
1318	3.643846154	0.26
1319	4.379513274	0.26
1320	3.822433062	0.26
1321	4.304928571	0.26
1322	4.281629802	0.26
1323	4.232747642	0.26
1324	4.537275902	0.26
1325	4.365576251	0.26
1326	4.285250291	0.26
1327	4.484285078	0.26
1328	4.448650334	0.26
1329	4.563815514	0.26
1330	4.519850895	0.26
1331	4.17193837	0.26
1332	4.19498192	0.26
1333	4.371759743	0.26
1334	4.275486433	0.26
1335	4.251219943	0.26
1336	4.226953452	0.26
1337	4.202686962	0.26
1338	4.178420472	0.26
1339	4.057452603	0.26
1340	3.885098242	0.26
1341	3.712743881	0.26
1342	4.029411765	0.26
1343	4.328688525	0.26
1344	3.798540997	0.26
1345	3.907061897	0.26
1346	4.015582797	0.26
1347	4.163947811	0.26
1348	4.162321291	0.26
1349	4.016296984	0.26
1350	3.793559165	0.26
1351	3.756886228	0.26
1352	4.146701031	0.26
1353	3.900423826	0.26
1354	3.728762555	0.26
1355	3.724744877	0.26
1356	3.7207272	0.26
1357	3.289294585	0.26
1358	3.249552906	0.26
1359	3.294489325	0.26
1360	3.421436815	0.26
1361	3.446280553	0.26
1362	3.648193411	0.26
1363	3.871904762	0.26
1364	3.708334833	0.26
1365	3.811845185	0.26
1366	3.889189189	0.26
1367	3.956756757	0.26
1368	4.108389831	0.26
1369	3.941002268	0.26
1370	3.999959184	0.26
1371	4.0589161	0.26
1372	4.08200143	0.26
1373	4.139185132	0.26
1374	4.196368835	0.26
1375	4.258405018	0.26
1376	4.336063321	0.26
1377	4.164932486	0.26
1378	4.400695476	0.26
1379	4.549243754	0.26
1380	4.501690141	0.26
1381	4.517820823	0.26
1382	4.493607748	0.26
1383	4.288296445	0.26
1384	4.458429752	0.26
1385	4.398987854	0.26
1386	4.330684105	0.26
1387	4.169154412	0.26
1388	4.233877551	0.26
1389	4.092563452	0.26
1390	4.128096447	0.26
1391	3.770987085	0.26
1392	3.636363636	0.26
1393	4	0.26
1394	3.814239631	0.26
1395	4.048	0.26
1396	3.882536151	0.26
1397	3.744667544	0.26
1398	3.896082949	0.26
1399	3.815453695	0.26
1400	3.643865207	0.26
1401	3.615063364	0.26
1402	3.674017241	0.26
1403	3.766885714	0.26
1404	3.508691275	0.26
1405	4.103482637	0.26
1406	4.068253649	0.26
1407	4.124779006	0.26
1408	3.988282989	0.26
1409	4.139080637	0.26
1410	4.45751926	0.26
1411	4.352352941	0.26
1412	4.250453914	0.26
1413	4.487716186	0.26
1414	4.348088779	0.26
1415	4.323326432	0.26
1416	4.443806999	0.26
1417	4.364543947	0.26
1418	4.23295	0.26
1419	4.00375597	0.26
1420	4.14704733	0.26
1421	4.290338689	0.26
1422	4.100434958	0.26
1423	4.007805075	0.26
1424	3.950775194	0.26
1425	3.907574553	0.26
1426	3.808170974	0.26
1427	3.742302632	0.26
1428	4.183795317	0.26
1429	3.98364426	0.26
1430	3.783493202	0.26
1431	3.629910213	0.26
1432	3.786007309	0.26
1433	3.699209685	0.26
1434	3.61241206	0.26
1435	3.30892539	0.26
1436	2.987588933	0.26
1437	2.948063241	0.26
1438	3.407557003	0.26
1439	3.540226782	0.26
1440	3.582651562	0.26
1441	3.227477036	0.26
1442	3.34	0.26
1443	3.360181635	0.26
1444	3.380363269	0.26
1445	3.415697674	0.26
1446	3.422625455	0.26
1447	3.393534545	0.26
1448	3.380618977	0.26
1449	3.436215715	0.26
1450	3.491812454	0.26
1451	3.711876962	0.26
1452	4.101079724	0.26
1453	4.343435805	0.26
1454	4.525340909	0.26
1455	4.554382376	0.26
1456	4.570118017	0.26
1457	4.585853659	0.26
1458	4.6	0.26
1459	4.6	0.26
1460	4.6	0.26
1461	4.511053985	0.26
1462	4.456716086	0.26
1463	4.423358043	0.26
1464	4.39	0.26
1465	4.290411361	0.26
1466	4.070575139	0.26
1467	4.16952381	0.26
1468	4.275342732	0.26
1469	3.813505105	0.26
1470	3.4481	0.26
1471	4.18073903	0.26
1472	4.137391304	0.26
1473	4.050434783	0.26
1474	3.925479452	0.26
1475	3.949085985	0.26
1476	3.908463101	0.26
1477	3.867840217	0.26
1478	3.753836344	0.26
1479	3.79284477	0.26
1480	3.686249167	0.26
1481	3.579653564	0.26
1482	3.663036735	0.26
1483	3.699553232	0.26
1484	3.519340206	0.26
1485	3.375010309	0.26
1486	3.230680412	0.26
1487	3.36155414	0.26
1488	3.457213671	0.26
1489	3.449386903	0.26
1490	3.441560136	0.26
1491	3.433733368	0.26
1492	3.135937439	0.26
1493	3.233081407	0.26
1494	3.330225374	0.26
1495	3.427369341	0.26
1496	3.524513309	0.26
1497	3.608991173	0.26
1498	3.600584279	0.26
1499	3.592177385	0.26
1500	3.583770492	0.26
1501	3.575363598	0.26
1502	3.566956704	0.26
1503	3.558549811	0.26
1504	3.550142917	0.26
1505	3.541736024	0.26
1506	3.53332913	0.26
1507	3.575379414	0.26
1508	3.650510894	0.26
1509	3.725642374	0.26
1510	3.800773854	0.26
1511	3.875905334	0.26
1512	3.951036814	0.26
1513	4.026168295	0.26
1514	4.101299775	0.26
1515	4.120713749	0.26
1516	4.105687453	0.26
1517	4.090661157	0.26
1518	3.958077277	0.26
1519	3.806915114	0.26
1520	3.909140969	0.26
1521	3.692720543	0.26
1522	4.01967921	0.26
1523	3.748313953	0.26
1524	3.692543596	0.26
1525	4.10204461	0.26
1526	3.745553766	0.26
1527	3.878457511	0.26
1528	4.011361257	0.26
1529	4.301356302	0.26
1530	4.602272133	0.26
1531	4.744101611	0.26
1532	4.304200743	0.26
1533	4.148934169	0.26
1534	4.504176851	0.26
1535	4.020116732	0.26
1536	3.695911432	0.26
1537	4.752916351	0.26
1538	4.636666667	0.26
1539	4.520416983	0.26
1540	4.404167298	0.26
1541	4.286990099	0.26
1542	4.03204165	0.26
1543	3.754377297	0.26
1544	4.043788546	0.26
1545	3.915298564	0.26
1546	3.998442933	0.26
1547	4.081587302	0.26
1548	3.925542169	0.26
1549	4.218742482	0.26
1550	4.136730454	0.26
1551	3.714807692	0.26
1552	3.907115385	0.26
1553	4.099423077	0.26
1554	4.242563863	0.26
1555	4.20829595	0.26
1556	4.174028037	0.26
1557	4.1400218	0.26
1558	4.143136095	0.26
1559	4.146250389	0.26
1560	4.149364684	0.26
1561	3.739252669	0.26
1562	3.696394984	0.26
1563	3.884482759	0.26
1564	3.866711625	0.26
1565	3.8033023	0.26
1566	3.819731654	0.26
1567	3.730510204	0.26
1568	3.804991364	0.26
1569	3.902861255	0.26
1570	3.849153816	0.26
1571	4.066631079	0.26
1572	4.284108343	0.26
1573	4.114115092	0.26
1574	4.368872727	0.26
1575	4.651159758	0.26
1576	4.483483931	0.26
1577	4.325294118	0.26
1578	4.393295633	0.26
1579	4.36545502	0.26
1580	4.337614408	0.26
1581	4.309773795	0.26
1582	4.281933183	0.26
1583	4.25409257	0.26
1584	4.15491938	0.26
1585	4.107496048	0.26
1586	4.060072716	0.26
1587	3.970195478	0.26
1588	3.991915293	0.26
1589	4.013635107	0.26
1590	4.035354922	0.26
1591	4.057074736	0.26
1592	4.07879455	0.26
1593	4.100514365	0.26
1594	4.122234179	0.26
1595	4.143953993	0.26
1596	4.165673808	0.26
1597	4.187393622	0.26
1598	3.982377495	0.26
1599	4.070973952	0.26
1600	4.245968992	0.26
1601	3.968828762	0.26
1602	3.879873981	0.26
1603	4.015664063	0.26
1604	4.023081932	0.26
1605	3.800618557	0.26
1606	3.7	0.26
1607	3.7	0.26
1608	3.747483537	0.26
1609	3.81803857	0.26
1610	3.854290816	0.26
1611	3.716535714	0.26
1612	3.699616123	0.26
1613	3.795585413	0.26
1614	4.086435224	0.26
1615	3.984826418	0.26
1616	3.823893805	0.26
1617	4.07826087	0.26
1618	4.106647966	0.26
1619	4.092622721	0.26
1620	4.049476744	0.26
1621	3.924023464	0.26
1622	4.055148378	0.26
1623	3.838983607	0.26
1624	3.866295006	0.26
1625	3.781664954	0.26
1626	3.845524297	0.26
1627	3.86212766	0.26
1628	4.073245033	0.26
1629	3.940038132	0.26
1630	4.088059701	0.26
1631	4.275482234	0.26
1632	4.081127616	0.26
1633	4.083914843	0.26
1634	4.066173862	0.26
1635	3.776371681	0.26
1636	3.678053856	0.26
1637	3.840135034	0.26
1638	3.706020702	0.26
1639	3.683018976	0.26
1640	3.664305556	0.26
1641	3.531889251	0.26
1642	3.663716284	0.26
1643	3.738562874	0.26
1644	3.671417817	0.26
1645	3.861048689	0.26
1646	4.447316652	0.26
1647	4.163561644	0.26
1648	3.617058824	0.26
1649	4.2429994	0.26
1650	4.350977804	0.26
1651	4.487027027	0.26
1652	4.620528736	0.26
1653	4.528574713	0.26
1654	4.43662069	0.26
1655	4.575116279	0.26
1656	4.461609538	0.26
1657	4.342384501	0.26
1658	3.686470588	0.26
1659	4.290448625	0.26
1660	4.292592593	0.26
1661	4.477777778	0.26
1662	4.442391534	0.26
1663	4.341862434	0.26
1664	4.351688525	0.26
1665	4.431435938	0.26
1666	4.173601745	0.26
1667	3.915767553	0.26
1668	4.25	0.26
1669	4.512441989	0.26
1670	4.473767956	0.26
1671	4.503378238	0.26
1672	4.570735751	0.26
1673	4.391866801	0.26
1674	4.114369324	0.26
1675	4.164967908	0.26
1676	4.338267009	0.26
1677	3.97814433	0.26
1678	4.090939597	0.26
1679	4.053205479	0.26
1680	3.9915625	0.26
1681	3.915787178	0.26
1682	3.86563454	0.26
1683	3.815481901	0.26
1684	3.765329263	0.26
1685	3.715176625	0.26
1686	3.73594748	0.26
1687	3.825721429	0.26
1688	3.890007143	0.26
1689	3.895277778	0.26
1690	3.873910256	0.26
1691	3.852542735	0.26
1692	3.75183018	0.26
1693	3.756229652	0.26
1694	3.878779221	0.26
1695	3.889331307	0.26
1696	4.284468085	0.26
1697	3.746657382	0.26
1698	3.556939954	0.26
1699	3.914907621	0.26
1700	4.156487867	0.26
1701	3.834652632	0.26
1702	4.038161404	0.26
1703	4.042216041	0.26
1704	4.260111266	0.26
1705	4.544203152	0.26
1706	4.505049763	0.26
1707	4.346281991	0.26
1708	4.187514218	0.26
1709	4.028746445	0.26
1710	4.109604222	0.26
1711	4.343423619	0.26
1712	4.031252106	0.26
1713	3.80665918	0.26
1714	3.996042105	0.26
1715	3.904804497	0.26
1716	4.114970674	0.26
1717	3.504769231	0.26
1718	3.543230769	0.26
1719	3.581692308	0.26
1720	3.286278317	0.26
1721	3.425587267	0.26
1722	3.641467252	0.26
1723	3.875465649	0.26
1724	4.060560472	0.26
1725	4.119557522	0.26
1726	4.083734054	0.26
1727	4.027517838	0.26
1728	3.971301622	0.26
1729	3.915085405	0.26
1730	3.874334501	0.26
1731	3.896225919	0.26
1732	3.918117338	0.26
1733	3.949795022	0.26
1734	3.958683351	0.26
1735	3.850776439	0.26
1736	3.699878163	0.26
1737	3.549961034	0.26
1738	3.982125399	0.26
1739	4.414289763	0.26
1740	4.553670886	0.26
1741	4.427088608	0.26
1742	4.490539153	0.26
1743	4.529542117	0.26
1744	4.365395248	0.26
1745	4.202441954	0.26
1746	4.056243902	0.26
1747	4.186325203	0.26
1748	4.42233993	0.26
1749	4.686190476	0.26
1750	4.21	0.26
1751	3.733809524	0.26
1752	3.975174709	0.26
1753	4.307953411	0.26
1754	4.067809703	0.26
1755	4.063099388	0.26
1756	3.880163191	0.26
1757	3.461581381	0.26
1758	3.38451603	0.26
1759	3.307450678	0.26
1760	3.230385327	0.26
1761	3.171964012	0.26
1762	3.260019142	0.26
1763	3.348074273	0.26
1764	3.427876079	0.26
1765	3.50494143	0.26
1766	3.582006782	0.26
1767	3.542688604	0.26
1768	3.460045045	0.26
1769	3.57516016	0.26
1770	3.656139166	0.26
1771	3.64145919	0.26
1772	3.626779213	0.26
1773	3.612099237	0.26
1774	3.619340599	0.26
1775	3.630239782	0.26
1776	3.641138965	0.26
1777	3.641340234	0.26
1778	3.595031327	0.26
1779	3.548722419	0.26
1780	3.502413511	0.26
1781	3.564359673	0.26
1782	3.727847411	0.26
1783	3.89133515	0.26
1784	4.054822888	0.26
1785	4.086915531	0.26
1786	4.095089918	0.26
1787	4.103264305	0.26
1788	4.134930537	0.26
1789	4.276581313	0.26
1790	4.418232089	0.26
1791	4.559882866	0.26
1792	4.637463054	0.26
1793	4.652241379	0.26
1794	4.599176829	0.26
1795	4.471128049	0.26
1796	3.850123865	0.26
1797	4.58	0.26
1798	4.299626168	0.26
1799	4.061764706	0.26
1800	3.948631517	0.26
1801	3.88346564	0.26
1802	3.854987141	0.26
1803	3.899993571	0.26
1804	3.945	0.26
1805	3.990006429	0.26
1806	4.035012859	0.26
1807	4.078971142	0.26
1808	3.945636661	0.26
1809	3.955456628	0.26
1810	3.965276596	0.26
1811	4.07	0.26
1812	3.747181756	0.26
1813	3.74377808	0.26
1814	3.740374404	0.26
1815	3.746722054	0.26
1816	3.782418953	0.26
1817	3.847256858	0.26
1818	3.872333505	0.26
1819	3.856845638	0.26
1820	4.06	0.26
1821	3.96244798	0.26
1822	3.986927785	0.26
1823	4.011407589	0.26
1824	3.725995242	0.26
1825	3.721960094	0.26
1826	3.874542254	0.26
1827	3.792509225	0.26
1828	3.743645038	0.26
1829	4.364386892	0.26
1830	4.650774099	0.26
1831	4.003257059	0.26
1832	3.969492274	0.26
1833	4.025556319	0.26
1834	4.138880495	0.26
1835	4.25220467	0.26
1836	3.767208904	0.26
1837	3.962344237	0.26
1838	4.281658879	0.26
1839	4.529040307	0.26
1840	4.431003421	0.26
1841	4.57163436	0.26
1842	4.712265298	0.26
1843	4.430794045	0.26
1844	4.411846453	0.26
1845	4.290082192	0.26
1846	4.180493151	0.26
1847	4.34549884	0.26
1848	4.121578947	0.26
1849	3.921037344	0.26
1850	4.127300532	0.26
1851	3.794853723	0.26
1852	4.164870197	0.26
1853	3.922764835	0.26
1854	4.059028571	0.26
1855	4.019785495	0.26
1856	3.943509138	0.26
1857	3.974840731	0.26
1858	3.962594937	0.26
1859	4.123129252	0.26
1860	4.013846154	0.26
1861	4.14778996	0.26
1862	4.205493364	0.26
1863	4.28537246	0.26
1864	4.378445617	0.26
1865	4.220166396	0.26
1866	4.061887175	0.26
1867	3.854623656	0.26
1868	3.986498801	0.26
1869	3.93853717	0.26
1870	3.89057554	0.26
1871	4.056103704	0.26
1872	4.035388054	0.26
1873	3.974437221	0.26
1874	3.934507576	0.26
1875	3.964746474	0.26
1876	3.918997331	0.26
1877	3.873248189	0.26
1878	4.002635702	0.26
1879	3.92429211	0.26
1880	3.740484375	0.26
1881	3.863181258	0.26
1882	3.927303754	0.26
1883	3.833231571	0.26
1884	3.768259669	0.26
1885	3.777655048	0.26
1886	3.741439565	0.26
1887	3.809443508	0.26
1888	3.707557865	0.26
1889	3.532782239	0.26
1890	3.792368421	0.26
1891	3.726578947	0.26
1892	3.660789474	0.26
1893	3.791267606	0.26
1894	3.650708155	0.26
1895	3.718785714	0.26
1896	3.852210526	0.26
1897	3.7568	0.26
1898	3.829884393	0.26
1899	4.124349898	0.26
1900	3.954166099	0.26
1901	4.307939978	0.26
1902	4.426502408	0.26
1903	4.545064839	0.26
1904	4.00845941	0.26
1905	4.335950185	0.26
1906	4.418139535	0.26
1907	4.484846626	0.26
1908	4.678	0.26
1909	4.303182266	0.26
1910	4.338529412	0.26
1911	4.271879195	0.26
1912	4.243078818	0.26
1913	4.26770936	0.26
1914	4.029735683	0.26
1915	4.023442417	0.26
1916	4.01714915	0.26
1917	4.010855884	0.26
1918	4.366934594	0.26
1919	4.406335697	0.26
1920	4.203533184	0.26
1921	3.975896121	0.26
1922	3.748259057	0.26
1923	4.077963733	0.26
1924	4.134631658	0.26
1925	4.191299584	0.26
1926	4.12439523	0.26
1927	3.966415094	0.26
1928	4.095864979	0.26
1929	4.012972973	0.26
1930	3.816108844	0.26
1931	3.802503401	0.26
1932	3.787169811	0.26
1933	3.771446541	0.26
1934	3.749831776	0.26
1935	3.712448598	0.26
1936	3.730028137	0.26
1937	3.775047833	0.26
1938	3.724424621	0.26
1939	3.801599546	0.26
1940	3.922589928	0.26
1941	3.779360902	0.26
1942	3.720228412	0.26
1943	3.724455617	0.26
1944	3.679379334	0.26
1945	3.634303051	0.26
1946	4.130345821	0.26
1947	4.302618705	0.26
1948	4.227079137	0.26
1949	4.267627628	0.26
1950	4.383264659	0.26
1951	4.282894876	0.26
1952	4.696100244	0.26
1953	4.246520468	0.26
1954	4.006754386	0.26
1955	3.95272333	0.26
1956	4.125192173	0.26
1957	3.796750524	0.26
1958	4.007430341	0.26
1959	3.923442623	0.26
1960	3.914262295	0.26
1961	4.110951123	0.26
1962	4.129354276	0.26
1963	4.005217391	0.26
1964	3.921505945	0.26
1965	3.879326288	0.26
1966	3.925561427	0.26
1967	3.991496599	0.26
1968	3.755400943	0.26
1969	3.743608491	0.26
1970	3.684795455	0.26
1971	3.60525	0.26
1972	3.546931818	0.26
1973	3.560815534	0.26
1974	3.702981691	0.26
1975	3.337139452	0.26
1976	3.402693683	0.26
1977	3.71134539	0.26
1978	3.698112042	0.26
1979	3.704468162	0.26
1980	3.741853594	0.26
1981	3.779239026	0.26
1982	3.816624457	0.26
1983	3.854009889	0.26
1984	3.891395321	0.26
1985	3.928780753	0.26
1986	3.966166184	0.26
1987	4.309529412	0.26
1988	4.897624645	0.26
1989	4.609825699	0.26
1990	4.322026753	0.26
1991	4.135208099	0.26
1992	4.289299656	0.26
1993	4.415602224	0.26
1994	4.298560311	0.26
1995	4.094280156	0.26
1996	3.89	0.26
1997	4.240515464	0.26
1998	4.264401914	0.26
1999	4.106	0.26
2000	4.038	0.26
2001	3.97	0.26
2002	4.212844753	0.26
2003	4.105374907	0.26
2004	3.992	0.26
2005	3.936	0.26
2006	3.88	0.26
2007	4.052290022	0.26
2008	3.895185185	0.26
2009	3.728	0.26
2010	3.764	0.26
2011	3.8	0.26
2012	4.085714286	0.26
2013	4.102663348	0.26
2014	4.083995022	0.26
2015	3.858039867	0.26
2016	3.577384412	0.26
2017	3.66324967	0.26
2018	3.728457711	0.26
2019	3.778208955	0.26
2020	3.660024891	0.26
2021	3.570555556	0.26
2022	3.544100529	0.26
2023	3.49359375	0.26
2024	3.406910891	0.26
2025	3.566689189	0.26
2026	3.641778502	0.26
2027	3.548888889	0.26
2028	3.688454681	0.26
2029	3.989119948	0.26
2030	3.854826923	0.26
2031	3.663668639	0.26
2032	3.685338983	0.26
2033	3.934444444	0.26
2034	4.04	0.26
2035	4.031826087	0.26
2036	4.057333333	0.26
2037	4.098409387	0.26
2038	4.10990991	0.26
2039	4.077511737	0.26
2040	4.177666232	0.26
2041	4.16546875	0.26
2042	3.978651163	0.26
2043	3.707498371	0.26
2044	3.872317042	0.26
2045	3.882660978	0.26
2046	3.893004913	0.26
2047	3.903348849	0.26
2048	3.634537037	0.26
2049	3.758087855	0.26
2050	3.844749512	0.26
2051	3.836895307	0.26
2052	3.747939509	0.26
2053	3.706351607	0.26
2054	3.664763705	0.26
2055	3.644044321	0.26
2056	3.634810711	0.26
2057	3.481096346	0.26
2058	3.787522936	0.26
2059	3.755412844	0.26
2060	4.00844691	0.26
2061	4.153240469	0.26
2062	4.461158358	0.26
2063	4.117613762	0.26
2064	4.213833132	0.26
2065	4.449625151	0.26
2066	4.417428571	0.26
2067	4.497988048	0.26
2068	4.491347942	0.26
2069	4.49	0.26
2070	4.499935829	0.26
2071	4.587346221	0.26
2072	4.642167488	0.26
2073	4.66	0.26
2074	4.66	0.26
2075	4.161211679	0.26
2076	4.341981063	0.26
2077	4.203597961	0.26
2078	4.213415978	0.26
2079	4.227190083	0.26
2080	4.635714286	0.26
2081	4.202813853	0.26
2082	4.153721841	0.26
2083	4.356398104	0.26
2084	4.265205479	0.26
2085	4.219543379	0.26
2086	4.092310102	0.26
2087	4.220867508	0.26
2088	4.266068743	0.26
2089	3.922352309	0.26
2090	3.697991543	0.26
2091	3.722656801	0.26
2092	3.747322058	0.26
2093	4.094184676	0.26
2094	3.804552036	0.26
2095	3.843823529	0.26
2096	3.722890625	0.26
2097	3.610548876	0.26
2098	3.553047569	0.26
2099	3.510225225	0.26
2100	3.466442486	0.26
2101	3.600950835	0.26
2102	3.527290323	0.26
2103	3.515795796	0.26
2104	3.635915916	0.26
2105	3.756036036	0.26
2106	3.730600227	0.26
2107	3.900475651	0.26
2108	4.039841939	0.26
2109	3.864063018	0.26
2110	3.837321145	0.26
2111	3.847185694	0.26
2112	3.858023844	0.26
2113	3.868861994	0.26
2114	3.82531094	0.26
2115	3.775379029	0.26
2116	3.816055379	0.26
2117	3.707113028	0.26
2118	3.598170676	0.26
2119	3.790437297	0.26
2120	3.819349476	0.26
2121	3.848261655	0.26
2122	3.776307803	0.26
2123	3.63541185	0.26
2124	3.494515896	0.26
2125	4.104347826	0.26
2126	3.886956522	0.26
2127	4.013979239	0.26
2128	4.143896308	0.26
2129	4.246017282	0.26
2130	4.041873823	0.26
2131	4.098340611	0.26
2132	3.8498125	0.26
2133	3.988980392	0.26
2134	3.822043531	0.26
2135	3.560272374	0.26
2136	3.458282828	0.26
2137	3.291672675	0.26
2138	3.306092286	0.26
2139	2.839069767	0.26
2140	3.14343778	0.26
2141	3.211743842	0.26
2142	3.462975369	0.26
2143	3.565526111	0.26
2144	3.631736334	0.26
2145	3.96274735	0.26
2146	3.971581272	0.26
2147	3.96391635	0.26
2148	4.372685069	0.26
2149	4.485608532	0.26
2150	4.596572438	0.26
2151	4.706996466	0.26
2152	4.697958462	0.26
2153	4.578647813	0.26
2154	4.614606061	0.26
2155	4.72172147	0.26
2156	4.388415842	0.26
2157	4.639695431	0.26
2158	4.593548685	0.26
2159	4.514667897	0.26
2160	4.302520325	0.26
2161	4.432050473	0.26
2162	4.457074981	0.26
2163	4.289569028	0.26
2164	4.479488678	0.26
2165	4.413746978	0.26
2166	4.204008529	0.26
2167	4.24238806	0.26
2168	4.275810056	0.26
2169	4.144294671	0.26
2170	4.191316614	0.26
2171	4.118939929	0.26
2172	4.049824798	0.26
2173	4.090256065	0.26
2174	4.086430274	0.26
2175	4.059342105	0.26
2176	3.938899423	0.26
2177	3.827605111	0.26
2178	3.743442623	0.26
2179	3.85273224	0.26
2180	3.863354996	0.26
2181	3.649132867	0.26
2182	3.635146853	0.26
2183	3.621160839	0.26
2184	3.67951417	0.26
2185	3.636431054	0.26
2186	3.433650058	0.26
2187	3.436335878	0.26
2188	3.550839695	0.26
2189	3.665343511	0.26
2190	3.562623053	0.26
2191	3.101563863	0.26
2192	2.995006922	0.26
2193	3.396483618	0.26
2194	3.924846416	0.26
2195	4.093707317	0.26
2196	4.223788618	0.26
2197	4.073382353	0.26
2198	4.12526245	0.26
2199	3.966822006	0.26
2200	4.186886731	0.26
2201	4.164041958	0.26
2202	4.328461538	0.26
2203	4.042782194	0.26
2204	4.212586521	0.26
2205	4.103285714	0.26
2206	4.067133676	0.26
2207	4.070381212	0.26
2208	4.041578947	0.26
2209	3.9984939	0.26
2210	3.855456458	0.26
2211	3.723429681	0.26
2212	3.788140638	0.26
2213	3.852851596	0.26
2214	3.65302583	0.26
2215	3.639956803	0.26
2216	3.652082507	0.26
2217	3.681832606	0.26
2218	3.711582705	0.26
2219	3.741332804	0.26
2220	3.771082904	0.26
2221	3.846666667	0.26
2222	3.957476738	0.26
2223	3.722118227	0.26
2224	3.898851518	0.26
2225	3.489340102	0.26
2226	3.582021773	0.26
2227	3.687051282	0.26
2228	3.723436268	0.26
2229	3.533191489	0.26
2230	3.506412507	0.26
2231	3.654520022	0.26
2232	3.702757112	0.26
2233	3.942080537	0.26
