Time (ka)	Benthic d18O (per mil)	Standard error (per mil)
979.7	3.66	0.2
981.51	3.615	0.2
981.74	3.56	0.2
981.94	3.55	0.2
982.94	3.58	0.2
983.69	3.63	0.2
984.56	3.69	0.2
985.34	3.76	0.2
985.79	3.81	0.2
988.04	3.83	0.2
988.06	3.83	0.2
988.94	3.81	0.2
990.06	3.8	0.2
990.11	3.8	0.2
991.16	3.82	0.2
991.71	3.85	0.2
991.82	3.88	0.2
992.34	3.91	0.2
993.53	3.93	0.2
993.91	3.94	0.2
994.46	3.93	0.2
995.02	3.91	0.2
995.24	3.87	0.2
995.56	3.83	0.2
996.66	3.79	0.2
997.21	3.74	0.2
997.7	3.7	0.2
998.67	3.67	0.2
999.41	3.65	0.2
999.99	3.63	0.2
1000.41	3.585	0.2
1000.46	3.55	0.2
1001.47	3.54	0.2
1002.54	3.55	0.2
1002.96	3.57	0.2
1003.45	3.6	0.2
1003.7	3.64	0.2
1004.51	3.67	0.2
1005.18	3.73	0.2
1006.01	3.78	0.2
1006.67	3.8	0.2
1007.41	3.81	0.2
1007.51	3.82	0.2
1009.01	3.82	0.2
1009.51	3.82	0.2
1010.38	3.83	0.2
1010.51	3.84	0.2
1011.12	3.86	0.2
1012.02	3.88	0.2
1012.5	3.88	0.2
1013.6	3.88	0.2
1014.26	3.87	0.2
1015.12	3.85	0.2
1015.35	3.83	0.2
1017.1	3.79	0.2
1018.2	3.74	0.2
1018.57	3.69	0.2
1018.84	3.64	0.2
1019.43	3.6	0.2
1020.59	3.56	0.2
1021.25	3.52	0.2
1022.33	3.49	0.2
1022.88	3.47	0.2
1023.75	3.46	0.2
1024.47	3.46	0.2
1026.61	3.46	0.2
1027.08	3.47	0.2
1027.34	3.48	0.2
1027.83	3.49	0.2
1028.75	3.51	0.2
1030.69	3.55	0.2
1030.75	3.59	0.2
1031.38	3.65	0.2
1032.68	3.72	0.2
1032.73	3.79	0.2
1034.15	3.87	0.2
1034.8	3.95	0.2
1034.84	4.02	0.2
1036.92	4.09	0.2
1037.61	4.15	0.2
1037.75	4.18	0.2
1038.31	4.19	0.2
1039.89	4.18	0.2
1040.29	4.16	0.2
1041.08	4.14	0.2
1041.77	4.13	0.2
1042.83	4.13	0.2
1044.14	4.14	0.2
1044.54	4.15	0.2
1045.23	4.15	0.2
1045.36	4.15	0.2
1047.9	4.14	0.2
1048	4.13	0.2
1048.38	4.13	0.2
1048.7	4.13	0.2
1050.44	4.13	0.2
1051.47	4.13	0.2
1052.16	4.12	0.2
1053.21	4.11	0.2
1053.55	4.08	0.2
1054.93	4.05	0.2
1055.62	4.01	0.2
1056.81	3.94	0.2
1056.87	3.86	0.2
1061.57	3.77	0.2
1061.59	3.7	0.2
1062.21	3.64	0.2
1063.63	3.6	0.2
1063.88	3.56	0.2
1064.2	3.53	0.2
1064.67	3.49	0.2
1065.29	3.45	0.2
1066.79	3.41	0.2
1067.3	3.35	0.2
1067.76	3.29	0.2
1068.37	3.23	0.2
1069.95	3.18	0.2
1070.41	3.15	0.2
1070.84	3.16	0.2
1071.46	3.18	0.2
1073.38	3.19	0.2
1073.46	3.2	0.2
1073.83	3.21	0.2
1074.38	3.23	0.2
1076.17	3.26	0.2
1076.24	3.3	0.2
1076.57	3.35	0.2
1077.12	3.39	0.2
1079.01	3.42	0.2
1079.32	3.45	0.2
1079.87	3.48	0.2
1081.76	3.52	0.2
1081.78	3.56	0.2
1082.07	3.61	0.2
1082.62	3.65	0.2
1084.75	3.68	0.2
1084.83	3.71	0.2
1085.36	3.73	0.2
1086.26	3.74	0.2
1088.47	3.76	0.2
1088.96	3.77	0.2
1089.88	3.77	0.2
1090.79	3.76	0.2
1092.2	3.75	0.2
1093.09	3.76	0.2
1094.4	3.81	0.2
1095.31	3.85	0.2
1095.92	3.9	0.2
1097.22	3.94	0.2
1099.65	3.96	0.2
1101.35	3.95	0.2
1103.29	3.91	0.2
1103.31	3.87	0.2
1103.93	3.85	0.2
1105.04	3.84	0.2
1106.22	3.83	0.2
1106.39	3.82	0.2
1107.01	3.81	0.2
1108.43	3.79	0.2
1109.16	3.76	0.2
1109.48	3.72	0.2
1110.1	3.67	0.2
1111.83	3.62	0.2
1112.09	3.62	0.2
1112.56	3.64	0.2
1113.18	3.67	0.2
1114.86	3.67	0.2
1115.26	3.645	0.2
1115.7	3.62	0.2
1116.33	3.63	0.2
1117.41	3.65	0.2
1118.75	3.69	0.2
1118.87	3.74	0.2
1119.5	3.8	0.2
1119.96	3.88	0.2
1121.98	3.97	0.2
1122.04	4.06	0.2
1122.5	4.15	0.2
1122.68	4.21	0.2
1124.17	4.24	0.2
1125.05	4.26	0.2
1125.21	4.25	0.2
1125.85	4.23	0.2
1126.36	4.21	0.2
1127.6	4.18	0.2
1128.39	4.14	0.2
1128.55	4.1	0.2
1129.02	4.07	0.2
1130.74	4.05	0.2
1131.56	4.07	0.2
1132.2	4.09	0.2
1132.69	4.1	0.2
1132.93	4.11	0.2
1134.73	4.1	0.2
1135.12	4.08	0.2
1135.24	4.05	0.2
1135.37	4	0.2
1138.69	3.94	0.2
1138.95	3.88	0.2
1138.96	3.85	0.2
1139.61	3.85	0.2
1143.19	3.83	0.2
1143.33	3.81	0.2
1144.26	3.78	0.2
1147.41	3.75	0.2
1147.97	3.73	0.2
1148.77	3.71	0.2
1148.9	3.69	0.2
1151.64	3.67	0.2
1152.61	3.64	0.2
1153.54	3.61	0.2
1155.87	3.57	0.2
1157.25	3.54	0.2
1158.18	3.51	0.2
1158.6	3.46	0.2
1160.1	3.4	0.2
1161.89	3.37	0.2
1162.82	3.35	0.2
1163.51	3.33	0.2
1166.54	3.32	0.2
1167.19	3.31	0.2
1167.71	3.3	0.2
1167.77	3.29	0.2
1168.69	3.29	0.2
1169.07	3.28	0.2
1170.17	3.3	0.2
1170.57	3.35	0.2
1170.95	3.4	0.2
1172.45	3.44	0.2
1172.63	3.485	0.2
1172.83	3.49	0.2
1174.33	3.48	0.2
1174.71	3.47	0.2
1175.09	3.45	0.2
1176.18	3.44	0.2
1176.21	3.45	0.2
1176.59	3.45	0.2
1177.54	3.45	0.2
1178.11	3.45	0.2
1178.33	3.44	0.2
1178.55	3.43	0.2
1180.29	3.42	0.2
1180.31	3.42	0.2
1180.73	3.43	0.2
1181.23	3.44	0.2
1182.48	3.45	0.2
1182.92	3.47	0.2
1184.14	3.525	0.2
1184.67	3.63	0.2
1185.1	3.73	0.2
1187.04	3.84	0.2
1187.11	3.94	0.2
1187.17	4	0.2
1187.62	4.05	0.2
1187.63	4.08	0.2
1188.59	4.11	0.2
1189.72	4.13	0.2
1189.95	4.14	0.2
1190.02	4.16	0.2
1190.25	4.19	0.2
1190.82	4.22	0.2
1191.44	4.25	0.2
1192.34	4.27	0.2
1192.85	4.29	0.2
1192.86	4.3	0.2
1192.87	4.31	0.2
1194.01	4.32	0.2
1194.29	4.33	0.2
1194.95	4.35	0.2
1195.48	4.34	0.2
1195.51	4.33	0.2
1196.55	4.31	0.2
1197.14	4.28	0.2
1197.57	4.27	0.2
1197.59	4.26	0.2
1198.1	4.26	0.2
1198.65	4.27	0.2
1198.96	4.27	0.2
1199.91	4.28	0.2
1200.5	4.28	0.2
1201.09	4.28	0.2
1201.58	4.27	0.2
1202.29	4.25	0.2
1203.49	4.22	0.2
1203.54	4.2	0.2
1204.08	4.17	0.2
1204.19	4.15	0.2
1204.67	4.13	0.2
1205.17	4.11	0.2
1206.8	4.09	0.2
1206.81	4.06	0.2
1207.05	4.03	0.2
1207.07	3.98	0.2
1208.43	3.93	0.2
1209.43	3.87	0.2
1209.67	3.82	0.2
1210.06	3.79	0.2
1210.07	3.77	0.2
1211.26	3.75	0.2
1211.7	3.74	0.2
1211.81	3.73	0.2
1212.52	3.72	0.2
1213.34	3.72	0.2
1215.29	3.73	0.2
1216.92	3.75	0.2
1217.4	3.76	0.2
1218.64	3.73	0.2
1218.79	3.68	0.2
1219.79	3.63	0.2
1220.72	3.58	0.2
1220.76	3.55	0.2
1222.08	3.54	0.2
1222.65	3.52	0.2
1222.68	3.51	0.2
1224.13	3.49	0.2
1224.58	3.46	0.2
1226.51	3.44	0.2
1226.64	3.4	0.2
1227.5	3.37	0.2
1230.6	3.36	0.2
1230.86	3.35	0.2
1230.99	3.34	0.2
1232.29	3.31	0.2
1234.55	3.27	0.2
1234.66	3.23	0.2
1235.74	3.2	0.2
1236.15	3.17	0.2
1238.08	3.15	0.2
1238.51	3.165	0.2
1240.01	3.22	0.2
1240.09	3.29	0.2
1242.35	3.38	0.2
1243.67	3.51	0.2
1243.86	3.67	0.2
1246.2	3.83	0.2
1250.36	3.98	0.2
1253.7	4.07	0.2
1256.78	4.09	0.2
1258.26	4.06	0.2
1259.82	4	0.2
1259.85	3.94	0.2
1261.88	3.89	0.2
1262.43	3.84	0.2
1262.91	3.81	0.2
1265.97	3.77	0.2
1265.99	3.73	0.2
1269.03	3.69	0.2
1270.77	3.65	0.2
1272.09	3.61	0.2
1275.15	3.57	0.2
1277.7	3.52	0.2
1278.21	3.48	0.2
1278.65	3.44	0.2
1278.7	3.41	0.2
1279.54	3.39	0.2
1280.45	3.38	0.2
1281.28	3.38	0.2
1281.38	3.38	0.2
1282.26	3.4	0.2
1282.52	3.42	0.2
1283.21	3.45	0.2
1284.03	3.49	0.2
1284.48	3.53	0.2
1284.99	3.57	0.2
1286.24	3.61	0.2
1287.53	3.66	0.2
1287.83	3.7	0.2
1289.28	3.75	0.2
1289.95	3.79	0.2
1291.18	3.81	0.2
1293.66	3.82	0.2
1294.52	3.82	0.2
1297.37	3.8	0.2
1300.11	3.79	0.2
1301.06	3.8	0.2
1301.17	3.81	0.2
1303.83	3.81	0.2
1304.61	3.8	0.2
1306.05	3.77	0.2
1306.93	3.72	0.2
1309.15	3.67	0.2
1309.41	3.62	0.2
1309.75	3.58	0.2
1310.82	3.55	0.2
1311.81	3.54	0.2
1312.22	3.53	0.2
1312.57	3.52	0.2
1313.63	3.51	0.2
1314.47	3.5	0.2
1315.03	3.49	0.2
1315.38	3.49	0.2
1316.48	3.5	0.2
1317.94	3.53	0.2
1317.97	3.57	0.2
1318.83	3.61	0.2
1319.05	3.65	0.2
1319.41	3.68	0.2
1319.69	3.7	0.2
1320.54	3.73	0.2
1320.62	3.76	0.2
1320.84	3.79	0.2
1321.4	3.81	0.2
1322.26	3.82	0.2
1322.28	3.83	0.2
1323.12	3.85	0.2
1323.71	3.88	0.2
1323.98	3.9	0.2
1324.84	3.92	0.2
1325.7	3.94	0.2
1326.56	3.96	0.2
1328.8	3.96	0.2
1329.28	3.95	0.2
1331.29	3.91	0.2
1333.78	3.86	0.2
1333.81	3.79	0.2
1338.35	3.73	0.2
1341.25	3.68	0.2
1342.88	3.64	0.2
1343.25	3.61	0.2
1343.74	3.59	0.2
1346.23	3.57	0.2
1347.41	3.55	0.2
1348.71	3.53	0.2
1350.87	3.49	0.2
1351.2	3.44	0.2
1351.95	3.38	0.2
1353.69	3.29	0.2
1356.18	3.19	0.2
1356.48	3.1	0.2
1358.49	3.05	0.2
1360.23	3.075	0.2
1362.11	3.18	0.2
1362.97	3.26	0.2
1363.05	3.35	0.2
1365.27	3.43	0.2
1367.49	3.49	0.2
1368.44	3.55	0.2
1368.98	3.6	0.2
1371.19	3.64	0.2
1371.6	3.68	0.2
1371.96	3.72	0.2
1374.76	3.76	0.2
1376.44	3.81	0.2
1376.67	3.85	0.2
1377.93	3.93	0.2
1379.41	3.99	0.2
1379.42	4.01	0.2
1380.91	4.01	0.2
1382.15	3.99	0.2
1382.4	3.98	0.2
1383.89	3.97	0.2
1384.25	3.95	0.2
1384.89	3.93	0.2
1385.38	3.89	0.2
1386.87	3.84	0.2
1387.42	3.78	0.2
1387.63	3.72	0.2
1388.36	3.66	0.2
1390.33	3.59	0.2
1390.54	3.52	0.2
1391.63	3.48	0.2
1393.27	3.45	0.2
1393.62	3.44	0.2
1394.92	3.43	0.2
1395.67	3.43	0.2
1396.57	3.42	0.2
1396.7	3.4	0.2
1398.22	3.37	0.2
1398.34	3.34	0.2
1399.41	3.31	0.2
1399.79	3.28	0.2
1401.52	3.25	0.2
1402.1	3.23	0.2
1403.5	3.23	0.2
1403.91	3.25	0.2
1404.51	3.32	0.2
1404.81	3.41	0.2
1406.8	3.53	0.2
1407.53	3.64	0.2
1408.15	3.73	0.2
1410.1	3.81	0.2
1410.24	3.87	0.2
1412.4	3.92	0.2
1412.95	3.95	0.2
1413.4	3.96	0.2
1414.21	3.96	0.2
1415.66	3.94	0.2
1415.76	3.92	0.2
1416.7	3.88	0.2
1417.3	3.83	0.2
1418.9	3.77	0.2
1421.21	3.71	0.2
1421.25	3.65	0.2
1423.73	3.59	0.2
1423.98	3.53	0.2
1424.37	3.49	0.2
1426.89	3.45	0.2
1427.49	3.41	0.2
1427.97	3.37	0.2
1430.62	3.3	0.2
1431.51	3.22	0.2
1431.95	3.12	0.2
1434.14	3.01	0.2
1435.94	2.93	0.2
1437.46	2.88	0.2
1438.07	2.86	0.2
1439.92	2.86	0.2
1441.56	2.88	0.2
1442	2.91	0.2
1444.97	2.97	0.2
1445.06	3.06	0.2
1447.81	3.19	0.2
1450.51	3.36	0.2
1452.1	3.55	0.2
1453.21	3.73	0.2
1454.09	3.88	0.2
1457.9	3.97	0.2
1460.14	4	0.2
1461.3	3.98	0.2
1464	3.93	0.2
1464.67	3.85	0.2
1465.69	3.77	0.2
1467.31	3.68	0.2
1467.86	3.6	0.2
1469.92	3.55	0.2
1470.62	3.51	0.2
1471.05	3.49	0.2
1473.92	3.48	0.2
1474.14	3.45	0.2
1474.24	3.42	0.2
1477.19	3.37	0.2
1477.43	3.32	0.2
1478.37	3.26	0.2
1481.37	3.21	0.2
1482.6	3.15	0.2
1483.65	3.09	0.2
1486.07	3.04	0.2
1487.64	3.03	0.2
1491.48	3.07	0.2
1491.73	3.15	0.2
1496.88	3.26	0.2
1503.47	3.36	0.2
1506.4	3.45	0.2
1514.38	3.49	0.2
1517.04	3.5	0.2
1518.13	3.48	0.2
1518.74	3.46	0.2
1519.71	3.44	0.2
1520.61	3.43	0.2
1520.75	3.43	0.2
1522.37	3.43	0.2
1522.75	3.43	0.2
1523.1	3.43	0.2
1524.76	3.46	0.2
1525.03	3.51	0.2
1525.58	3.59	0.2
1528.07	3.69	0.2
1530.36	3.78	0.2
1530.37	3.85	0.2
1530.78	3.87	0.2
1532.4	3.85	0.2
1533.03	3.82	0.2
1534.43	3.78	0.2
1535.71	3.76	0.2
1536.68	3.73	0.2
1540.64	3.7	0.2
1541.14	3.66	0.2
1543.59	3.61	0.2
1543.68	3.57	0.2
1544.82	3.56	0.2
1547.46	3.56	0.2
1548.38	3.575	0.2
1550.2	3.59	0.2
1550.92	3.59	0.2
1553.78	3.58	0.2
1556.99	3.55	0.2
1560.2	3.51	0.2
1561.33	3.46	0.2
1563.24	3.42	0.2
1564.8	3.39	0.2
1566.63	3.38	0.2
1567.11	3.39	0.2
1567.95	3.43	0.2
1569.69	3.5	0.2
1569.73	3.58	0.2
1572.26	3.68	0.2
1573.18	3.76	0.2
1574.83	3.82	0.2
1576.97	3.85	0.2
1577.4	3.83	0.2
1583.15	3.79	0.2
1583.68	3.73	0.2
1586.85	3.68	0.2
1586.99	3.65	0.2
1597.12	3.62	0.2
1598.22	3.61	0.2
1599.99	3.59	0.2
1600.76	3.56	0.2
1602.11	3.52	0.2
1602.85	3.48	0.2
1603.88	3.43	0.2
1605.72	3.39	0.2
1606	3.36	0.2
1607.33	3.34	0.2
1609.45	3.35	0.2
1609.52	3.37	0.2
1611.48	3.39	0.2
1613.05	3.42	0.2
1613.28	3.45	0.2
1615.64	3.47	0.2
1616.54	3.49	0.2
1617.05	3.5	0.2
1619.9	3.5	0.2
1620.59	3.5	0.2
1622.04	3.48	0.2
1623.26	3.46	0.2
1624.12	3.44	0.2
1624.28	3.43	0.2
1624.97	3.42	0.2
1625.95	3.43	0.2
1626.73	3.45	0.2
1627.62	3.48	0.2
1627.65	3.53	0.2
1628.25	3.58	0.2
1629.3	3.63	0.2
1630.98	3.67	0.2
1631.18	3.67	0.2
1632.66	3.63	0.2
1634.35	3.57	0.2
1634.59	3.5	0.2
1635.27	3.43	0.2
1636.09	3.38	0.2
1637.42	3.34	0.2
1637.47	3.31	0.2
1637.83	3.28	0.2
1639.57	3.26	0.2
1639.67	3.23	0.2
1640.25	3.21	0.2
1641.17	3.21	0.2
1641.31	3.21	0.2
1641.91	3.22	0.2
1642.91	3.23	0.2
1643.07	3.25	0.2
1643.96	3.27	0.2
1644.76	3.32	0.2
1645.03	3.38	0.2
1645.25	3.44	0.2
1645.68	3.49	0.2
1646.84	3.53	0.2
1647.93	3.57	0.2
1648.64	3.62	0.2
1648.79	3.7	0.2
1650.45	3.79	0.2
1651.9	3.87	0.2
1654.07	3.9	0.2
1654.62	3.89	0.2
1655.01	3.84	0.2
1657.69	3.8	0.2
1657.97	3.77	0.2
1658.12	3.78	0.2
1659.5	3.81	0.2
1661.23	3.84	0.2
1663.12	3.85	0.2
1664.34	3.85	0.2
1664.93	3.84	0.2
1667.45	3.84	0.2
1668	3.85	0.2
1668.55	3.87	0.2
1670.36	3.88	0.2
1672.29	3.86	0.2
1674.27	3.83	0.2
1674.45	3.755	0.2
1676.01	3.69	0.2
1677.08	3.65	0.2
1677.57	3.61	0.2
1678.76	3.57	0.2
1679.12	3.52	0.2
1680.92	3.47	0.2
1685.5	3.43	0.2
1686.91	3.4	0.2
1688.31	3.39	0.2
1691.12	3.38	0.2
1691.58	3.38	0.2
1693.86	3.39	0.2
1693.93	3.41	0.2
1694.7	3.43	0.2
1696.01	3.45	0.2
1696.74	3.46	0.2
1697.81	3.47	0.2
1699.54	3.5	0.2
1700.33	3.54	0.2
1700.93	3.58	0.2
1702.35	3.64	0.2
1702.49	3.69	0.2
1704.64	3.74	0.2
1705.21	3.75	0.2
1709.43	3.73	0.2
1710.95	3.68	0.2
1711.87	3.61	0.2
1713.65	3.55	0.2
1714.13	3.49	0.2
1714.31	3.45	0.2
1716.36	3.37	0.2
1716.88	3.29	0.2
1719.48	3.26	0.2
1720.09	3.27	0.2
1722.83	3.32	0.2
1723.48	3.38	0.2
1725.18	3.44	0.2
1729.8	3.47	0.2
1732.09	3.48	0.2
1732.55	3.47	0.2
1733.92	3.47	0.2
1734.84	3.48	0.2
1735.59	3.52	0.2
1736.65	3.6	0.2
1739.48	3.7	0.2
1741.61	3.78	0.2
1742.39	3.84	0.2
1744.7	3.86	0.2
1745.95	3.86	0.2
1747.8	3.84	0.2
1748.66	3.8	0.2
1751.11	3.74	0.2
1753.52	3.65	0.2
1753.54	3.52	0.2
1755.66	3.37	0.2
1756.76	3.22	0.2
1760	3.09	0.2
1760.64	3.02	0.2
1763.25	3	0.2
1766.49	3.02	0.2
1767.74	3.07	0.2
1769.74	3.13	0.2
1773.14	3.19	0.2
1776.81	3.28	0.2
1780.48	3.4	0.2
1784.15	3.54	0.2
1787.82	3.68	0.2
1791.49	3.78	0.2
1793.52	3.83	0.2
1795.16	3.82	0.2
1796.38	3.78	0.2
1797	3.73	0.2
1798.93	3.68	0.2
1799.33	3.64	0.2
1799.98	3.6	0.2
1801.67	3.58	0.2
1806.33	3.57	0.2
1806.63	3.56	0.2
1807.43	3.54	0.2
1810.48	3.51	0.2
1811	3.46	0.2
1811.17	3.42	0.2
1814.11	3.39	0.2
1815.43	3.38	0.2
1815.5	3.39	0.2
1817.51	3.42	0.2
1819.44	3.46	0.2
1820	3.495	0.2
1820.9	3.49	0.2
1823.35	3.46	0.2
1823.46	3.44	0.2
1824.72	3.43	0.2
1826.43	3.45	0.2
1827.51	3.49	0.2
1828.56	3.54	0.2
1829.51	3.58	0.2
1831.56	3.6	0.2
1832.01	3.6	0.2
1832.6	3.59	0.2
1835.51	3.61	0.2
1835.75	3.65	0.2
1836.34	3.71	0.2
1838.9	3.8	0.2
1839.42	3.87	0.2
1842.05	3.93	0.2
1843.26	3.94	0.2
1843.7	3.92	0.2
1844.73	3.88	0.2
1846.19	3.83	0.2
1846.33	3.78	0.2
1847.19	3.72	0.2
1848.68	3.67	0.2
1849.4	3.62	0.2
1849.66	3.59	0.2
1851.17	3.56	0.2
1852.13	3.54	0.2
1852.47	3.52	0.2
1854.74	3.5	0.2
1855.72	3.49	0.2
1855.89	3.5	0.2
1857.8	3.51	0.2
1858.28	3.54	0.2
1859.16	3.58	0.2
1860.67	3.62	0.2
1860.86	3.65	0.2
1862.6	3.66	0.2
1863.93	3.65	0.2
1866.39	3.62	0.2
1866.95	3.58	0.2
1867.51	3.55	0.2
1870.43	3.53	0.2
1871.1	3.52	0.2
1873.57	3.51	0.2
1874.36	3.5	0.2
1874.45	3.49	0.2
1877.07	3.46	0.2
1877.91	3.44	0.2
1879.69	3.42	0.2
1880.33	3.4	0.2
1881.14	3.38	0.2
1882.32	3.36	0.2
1883.66	3.35	0.2
1884.38	3.33	0.2
1886.59	3.3	0.2
1887.18	3.28	0.2
1889.3	3.27	0.2
1889.88	3.27	0.2
1892.01	3.27	0.2
1892.58	3.27	0.2
1893.79	3.28	0.2
1894.72	3.3	0.2
1895.28	3.32	0.2
1896.23	3.36	0.2
1897.43	3.42	0.2
1897.98	3.48	0.2
1898.67	3.56	0.2
1900.14	3.64	0.2
1900.68	3.72	0.2
1903.38	3.79	0.2
1903.39	3.85	0.2
1905.56	3.91	0.2
1906.08	3.97	0.2
1907.71	4	0.2
1908.44	4	0.2
1908.78	3.97	0.2
1909.79	3.93	0.2
1910.88	3.87	0.2
1911.48	3.82	0.2
1911.87	3.78	0.2
1913.9	3.75	0.2
1913.96	3.73	0.2
1917.14	3.71	0.2
1917.82	3.7	0.2
1919.09	3.68	0.2
1922.21	3.65	0.2
1922.68	3.63	0.2
1925.33	3.61	0.2
1926.5	3.59	0.2
1927.03	3.55	0.2
1928.46	3.51	0.2
1929.71	3.46	0.2
1931.18	3.41	0.2
1933.73	3.37	0.2
1935.33	3.35	0.2
1937.11	3.35	0.2
1938.23	3.37	0.2
1939.99	3.39	0.2
1940.55	3.41	0.2
1941.08	3.43	0.2
1942.88	3.47	0.2
1945.76	3.54	0.2
1946.11	3.64	0.2
1948.89	3.74	0.2
1949.22	3.84	0.2
1949.63	3.9	0.2
1951.53	3.92	0.2
1951.67	3.9	0.2
1952.48	3.84	0.2
1954.19	3.76	0.2
1954.41	3.67	0.2
1955.56	3.61	0.2
1955.62	3.57	0.2
1957.05	3.55	0.2
1957.56	3.54	0.2
1958.53	3.54	0.2
1959.01	3.55	0.2
1959.8	3.56	0.2
1960.04	3.57	0.2
1961.55	3.56	0.2
1962.7	3.55	0.2
1963.07	3.52	0.2
1964.58	3.49	0.2
1966.1	3.45	0.2
1967.57	3.41	0.2
1967.61	3.35	0.2
1969.31	3.29	0.2
1971.07	3.23	0.2
1972.83	3.19	0.2
1973.34	3.15	0.2
1974.49	3.14	0.2
1974.59	3.15	0.2
1976.26	3.2	0.2
1976.35	3.29	0.2
1978.61	3.42	0.2
1986.9	3.57	0.2
1986.94	3.7	0.2
1987.96	3.8	0.2
1990.42	3.85	0.2
1991.31	3.86	0.2
1992.18	3.85	0.2
1993.8	3.83	0.2
1993.94	3.8	0.2
1996	3.76	0.2
1997.45	3.73	0.2
1998.5	3.69	0.2
2001	3.66	0.2
2002.15	3.62	0.2
2003.5	3.58	0.2
2006	3.55	0.2
2007.39	3.52	0.2
2008.5	3.5	0.2
2011	3.5	0.2
2012.05	3.49	0.2
2012.61	3.47	0.2
2014.21	3.43	0.2
2015.42	3.37	0.2
2015.82	3.31	0.2
2015.91	3.26	0.2
2017.43	3.22	0.2
2019.04	3.19	0.2
2020.64	3.15	0.2
2022.15	3.11	0.2
2022.21	3.08	0.2
2023.74	3.06	0.2
2024.75	3.05	0.2
2024.98	3.06	0.2
2025.28	3.08	0.2
2026.81	3.1	0.2
2027.58	3.14	0.2
2027.67	3.19	0.2
2028.35	3.24	0.2
2029.88	3.29	0.2
2030.4	3.34	0.2
2031.41	3.38	0.2
2032.95	3.43	0.2
2033.06	3.48	0.2
2034.48	3.53	0.2
2035.75	3.57	0.2
2036.02	3.6	0.2
2037.55	3.62	0.2
2038.44	3.63	0.2
2038.87	3.64	0.2
2039.09	3.64	0.2
2040.62	3.62	0.2
2041.13	3.58	0.2
2041.72	3.53	0.2
2042.15	3.46	0.2
2043.69	3.39	0.2
2043.78	3.34	0.2
2047.64	3.31	0.2
2048.29	3.29	0.2
2049.07	3.28	0.2
2050.6	3.27	0.2
2051.71	3.26	0.2
2054.35	3.25	0.2
2056.52	3.25	0.2
2057	3.28	0.2
2057.3	3.34	0.2
2059.48	3.43	0.2
2059.64	3.53	0.2
2060.27	3.62	0.2
2062.32	3.71	0.2
2062.49	3.78	0.2
2063.39	3.83	0.2
2065.04	3.88	0.2
2065.26	3.93	0.2
2066.7	3.98	0.2
2068.2	4.02	0.2
2069.07	4.05	0.2
2070.01	4.07	0.2
2071.14	4.07	0.2
2072.36	4.05	0.2
2074.08	4.01	0.2
2074.97	3.96	0.2
2075.65	3.92	0.2
2077.03	3.89	0.2
2079.93	3.87	0.2
2079.97	3.85	0.2
2081.58	3.84	0.2
2082.61	3.82	0.2
2083.24	3.79	0.2
2085.21	3.75	0.2
2086.49	3.7	0.2
2086.55	3.65	0.2
2087.81	3.59	0.2
2089.68	3.54	0.2
2092.51	3.49	0.2
2093.02	3.45	0.2
2093.16	3.41	0.2
2094.27	3.37	0.2
2095.63	3.32	0.2
2096.14	3.27	0.2
2098.05	3.23	0.2
2098.39	3.19	0.2
2099.28	3.17	0.2
2101.44	3.18	0.2
2102.37	3.21	0.2
2105.03	3.26	0.2
2105.76	3.32	0.2
2107.53	3.38	0.2
2108.48	3.41	0.2
2109.08	3.42	0.2
2110.34	3.4	0.2
2113.1	3.37	0.2
2115.31	3.34	0.2
2115.87	3.31	0.2
2118.08	3.29	0.2
2118.42	3.29	0.2
2118.64	3.3	0.2
2121.41	3.34	0.2
2124.17	3.39	0.2
2124.65	3.46	0.2
2126.03	3.52	0.2
2127.77	3.57	0.2
2129.04	3.6	0.2
2130.1	3.59	0.2
2130.89	3.57	0.2
2131.57	3.52	0.2
2132.37	3.46	0.2
2132.73	3.39	0.2
2133.75	3.32	0.2
2134.58	3.24	0.2
2134.65	3.16	0.2
2135.93	3.07	0.2
2136.42	2.98	0.2
2136.88	2.9	0.2
2138.27	2.83	0.2
2139.05	2.8	0.2
2140.16	2.82	0.2
2140.4	2.89	0.2
2142.43	3	0.2
2143.71	3.14	0.2
2144.64	3.28	0.2
2144.69	3.41	0.2
2146.95	3.55	0.2
2147.22	3.68	0.2
2147.62	3.81	0.2
2149.22	3.94	0.2
2151.48	4.03	0.2
2153.74	4.1	0.2
2154.07	4.13	0.2
2155.62	4.14	0.2
2156.03	4.13	0.2
2156.56	4.11	0.2
2158.73	4.09	0.2
2159.27	4.04	0.2
2159.54	3.99	0.2
2160.28	3.96	0.2
2161.23	3.94	0.2
2162.57	3.93	0.2
2162.74	3.92	0.2
2164.11	3.9	0.2
2165.35	3.86	0.2
2165.64	3.83	0.2
2167.98	3.78	0.2
2168.7	3.74	0.2
2170.61	3.69	0.2
2171.46	3.66	0.2
2171.76	3.62	0.2
2173.24	3.58	0.2
2174.92	3.54	0.2
2175.45	3.48	0.2
2177.88	3.42	0.2
2179.71	3.36	0.2
2180.94	3.29	0.2
2183.8	3.24	0.2
2184.29	3.19	0.2
2186.02	3.16	0.2
2186.52	3.14	0.2
2186.77	3.13	0.2
2189.13	3.125	0.2
2189.98	3.13	0.2
2191.59	3.17	0.2
2193.76	3.26	0.2
2194.05	3.36	0.2
2196.51	3.47	0.2
2197.53	3.57	0.2
2198.27	3.63	0.2
