Age,d18O
182.0,4.282459345444089
183.0,4.31445304739227
184.0,4.365998568525384
185.0,4.35923130880617
186.0,4.308793680143588
187.0,4.233512796105187
188.0,4.1377987464165
189.0,4.019325897510656
190.0,3.9021578262558965
191.0,3.815546749803329
192.0,3.7732621279566967
193.0,3.7483960986596387
194.0,3.6681435021129216
195.0,3.5660953832731677
196.0,3.47872029473704
197.0,3.4295874433333062
198.0,3.4380337086457624
199.0,3.511011693363581
200.0,3.5902453406461903
201.0,3.6257082068840463
202.0,3.6286425720075894
203.0,3.606355629042333
204.0,3.576950765343754
205.0,3.532841385151619
206.0,3.4706715492299347
207.0,3.4204600543555754
208.0,3.3923671690912416
209.0,3.3796117286544143
210.0,3.3999872665445694
211.0,3.469770151599913
212.0,3.582201146349609
213.0,3.724924910762794
214.0,3.8878141071021592
215.0,4.041369683233504
216.0,4.148490294502531
217.0,4.212368022033121
218.0,4.2570510175483305
219.0,4.275392279651127
220.0,4.254268641586338
221.0,4.202193667520897
222.0,4.147266908907938
223.0,4.109772553726142
224.0,4.078084782216829
225.0,4.037883675711028
226.0,3.9876591495769227
227.0,3.909650159446232
228.0,3.804443119927506
229.0,3.6756424670303454
230.0,3.548018948578287
231.0,3.4489397646675926
232.0,3.37914368956947
233.0,3.348063954080776
234.0,3.3705754110148596
235.0,3.466094131520958
236.0,3.6143781437653018
237.0,3.780436014886479
238.0,3.9468314300822285
239.0,4.093632754793457
240.0,4.199500277027159
241.0,4.268976307145571
242.0,4.334483240428439
243.0,4.3987818413110595
244.0,4.446614749144296
245.0,4.468754771556739
246.0,4.474601941688449
247.0,4.458113900816058
248.0,4.418492700086066
249.0,4.379947199280621
250.0,4.36074631300644
251.0,4.34904863433024
252.0,4.328278925829867
253.0,4.309681484381429
254.0,4.310254356621423
255.0,4.3210248101422835
256.0,4.330086183529845
257.0,4.347552754357273
258.0,4.369298343045562
259.0,4.376836332009245
260.0,4.375618877457636
261.0,4.390874034355414
262.0,4.425959481504083
263.0,4.454629801940792
264.0,4.450728169380528
265.0,4.415369632388822
266.0,4.375470977672226
267.0,4.33726169450136
268.0,4.29108454560023
269.0,4.256396224764794
270.0,4.241370461670438
271.0,4.218076538880177
272.0,4.162294061795596
273.0,4.168171465650837
274.0,4.136019314354977
275.0,4.087117021486182
276.0,4.041105134891924
277.0,4.010892079856049
278.0,4.003430802951078
279.0,4.007519758494381
280.0,4.025958679746946
281.0,4.0810608138326225
282.0,4.151500562356867
283.0,4.202616579449787
284.0,4.235197109863053
285.0,4.244663809490374
286.0,4.234404894453672
287.0,4.213182827678498
288.0,4.1779780113451785
289.0,4.128959996914088
290.0,4.071366713984536
291.0,4.021891759659898
292.0,3.9907058866162513
293.0,3.957715561045708
294.0,3.9157787040885457
295.0,3.88485679866112
296.0,3.8628069473178894
297.0,3.828465479678852
298.0,3.773918123435338
299.0,3.711197098032012
300.0,3.6587746871893545
301.0,3.622500168853097
302.0,3.599153464509293
303.0,3.5796741036818
304.0,3.563422260135459
305.0,3.5496820608621027
306.0,3.5386641164102466
307.0,3.5300415230458864
308.0,3.521475978793672
309.0,3.509681453427381
310.0,3.4929773307563434
311.0,3.4619296745257606
312.0,3.4034186764332053
313.0,3.336531940809605
314.0,3.264439195447405
315.0,3.1975339321211833
316.0,3.151373827848349
317.0,3.119354903738247
318.0,3.0954029294329697
319.0,3.081635874030573
320.0,3.080516256311955
321.0,3.092267728463475
322.0,3.1264531385908554
323.0,3.201474269503193
324.0,3.327204865308468
325.0,3.4790787538157595
326.0,3.6333393595246806
327.0,3.780179247303982
328.0,3.916901684463646
329.0,4.046231965249201
330.0,4.177564111513377
331.0,4.322039704525305
332.0,4.465077153729268
333.0,4.587610423247465
334.0,4.662488185599432
335.0,4.680815742231162
336.0,4.654865932897863
337.0,4.606849890631347
338.0,4.55805173745056
339.0,4.5203890985801385
340.0,4.490783571546773
341.0,4.454540004946717
342.0,4.405026419260086
343.0,4.358686989078028
344.0,4.332049649067194
345.0,4.329811491403792
346.0,4.343214091795504
347.0,4.356711394944211
348.0,4.366666486970914
349.0,4.373912809762628
350.0,4.375413878119818
351.0,4.37285057580122
352.0,4.367586742801284
353.0,4.356634758612059
354.0,4.334469139147583
355.0,4.309466712528941
356.0,4.286039301313658
357.0,4.258088778858221
358.0,4.224695067756513
359.0,4.185292153078811
360.0,4.144464398971389
361.0,4.113477343415481
362.0,4.100613318924037
363.0,4.1046590967176275
364.0,4.1085189995898705
365.0,4.101449562634982
366.0,4.090746595808705
367.0,4.079007290087407
368.0,4.065268797537742
369.0,4.045703635154951
370.0,4.017996694913969
371.0,3.985750391710615
372.0,3.95175158124228
373.0,3.922137953111763
374.0,3.905702415916698
375.0,3.905951840862869
376.0,3.896724966704231
377.0,3.8684589087512378
378.0,3.83747437752691
379.0,3.8138576313823953
380.0,3.783121056271506
381.0,3.7511322477139792
382.0,3.752086580306125
383.0,3.772017177346362
384.0,3.7680906762234154
385.0,3.7391921565049624
386.0,3.6896050864190686
387.0,3.6229334520381364
388.0,3.5616748866962262
389.0,3.5099772747252054
390.0,3.464486233972557
391.0,3.419978546593095
392.0,3.3713725308361884
393.0,3.321098748942602
394.0,3.272314518923618
395.0,3.2159963657511024
396.0,3.1568633785667
397.0,3.1045820557710626
398.0,3.0725966873624406
399.0,3.060238335637546
400.0,3.052243047365138
401.0,3.0535233681262017
402.0,3.0678663951292164
403.0,3.095269309807509
404.0,3.1127892203774383
405.0,3.12176797745212
406.0,3.134728510079445
407.0,3.155256470967088
408.0,3.1847090272671155
409.0,3.2309316660104987
410.0,3.2835009868957434
411.0,3.3367268169001325
412.0,3.387118565442693
413.0,3.4338036970687287
414.0,3.479388839084469
415.0,3.530808299857093
416.0,3.5766839223127325
417.0,3.613276089896062
418.0,3.6469866521023935
419.0,3.6873229468664133
420.0,3.740301501462697
421.0,3.8087813233204395
422.0,3.892692473806991
423.0,3.9874259922977746
424.0,4.087910488150678
425.0,4.198888687014054
426.0,4.328256194013088
427.0,4.464195178855178
428.0,4.593589686644772
429.0,4.708185240199277
430.0,4.799507334505127
431.0,4.8604402466891745
432.0,4.892156991098687
433.0,4.900954709672576
434.0,4.888777827988886
435.0,4.872921789775072
436.0,4.861879705948756
437.0,4.834659228444873
438.0,4.80805025160783
439.0,4.780711158542774
440.0,4.752060925663183
441.0,4.723266041156841
442.0,4.6958638647199695
443.0,4.6666860409263595
444.0,4.6302313019922465
445.0,4.592361866294248
446.0,4.55338726418915
447.0,4.51225511209676
448.0,4.478857486966621
449.0,4.461611938799431
450.0,4.451237884174655
451.0,4.439421101362269
452.0,4.426812684629121
453.0,4.4174424570316075
454.0,4.416660122422254
455.0,4.422220392719841
456.0,4.422997513518211
457.0,4.412616271526658
458.0,4.397185861408409
459.0,4.3818102942939445
460.0,4.36901861248474
461.0,4.361441354655146
462.0,4.356328885101116
463.0,4.349680014643575
464.0,4.3375713154253255
465.0,4.319504118813093
466.0,4.2976901610893155
467.0,4.27362519240262
468.0,4.24706108712881
469.0,4.216558216491295
470.0,4.180614090269878
471.0,4.139711349144122
472.0,4.09653561925916
473.0,4.056162734046166
474.0,4.026397668204689
475.0,4.004574069717862
476.0,3.9966719821962284
477.0,4.003723593659904
478.0,4.013161583580739
479.0,4.014265733701002
480.0,3.9877879514801857
481.0,3.931545702853665
482.0,3.8692868019715148
483.0,3.814510859638857
484.0,3.7799399482004743
485.0,3.761666503283459
486.0,3.738748526469995
487.0,3.701379839867524
488.0,3.663424085159111
489.0,3.6261727513524176
490.0,3.590621749166647
491.0,3.5623791132597926
492.0,3.533306471062277
493.0,3.5050476619799267
494.0,3.4994035075289354
495.0,3.5198708762783544
496.0,3.552694713906325
497.0,3.5839473993764086
498.0,3.605340520640663
499.0,3.6118628521832767
500.0,3.615667282977642
501.0,3.618919393242325
502.0,3.622810625428384
503.0,3.632492257470263
504.0,3.6455165936347447
505.0,3.6602950985783598
506.0,3.6881716447830675
507.0,3.7239546879548917
508.0,3.7574134105289896
509.0,3.7927696164720235
510.0,3.8302585603582293
511.0,3.874122240094036
512.0,3.9237846974031245
513.0,3.9698862532478976
514.0,4.007050974832437
515.0,4.016820079727287
516.0,4.003139881569895
517.0,3.9915760888868266
518.0,3.9818843744132173
519.0,3.964818517877456
520.0,3.945783308551345
521.0,3.9210412617091452
522.0,3.887805358217767
523.0,3.844228193395805
524.0,3.8039056689276713
525.0,3.785956837097609
526.0,3.763553946683388
527.0,3.7388995076142195
528.0,3.738241768824014
529.0,3.756692546970209
530.0,3.788281757584235
531.0,3.8323758093729112
532.0,3.857090519117845
533.0,3.865696051615466
534.0,3.875702774463679
535.0,3.8970191529423874
536.0,3.9257640462570356
537.0,3.9828102206288456
538.0,4.083694362283476
539.0,4.200015431919414
540.0,4.28882852201503
541.0,4.3405906479057155
542.0,4.372636286696431
543.0,4.387713770393212
544.0,4.392993966511295
545.0,4.387615679221745
546.0,4.377179030326789
547.0,4.3694399394192525
548.0,4.363307763469232
549.0,4.3606817694795375
550.0,4.364639933365059
551.0,4.361172160579663
552.0,4.342555120254437
553.0,4.317978756452577
554.0,4.288448322464516
555.0,4.250836143878578
556.0,4.204106379085423
557.0,4.154446135528281
558.0,4.114957013844531
559.0,4.082011122134137
560.0,4.042165217244013
561.0,3.9902669621412286
562.0,3.9291129884671223
563.0,3.879689166959766
564.0,3.843399097329631
565.0,3.804376904334741
566.0,3.7735616676722286
567.0,3.763284629039546
568.0,3.7562431769485927
569.0,3.743897729988504
570.0,3.716960336335314
571.0,3.659866560479493
572.0,3.5717574915445467
573.0,3.475919735594904
574.0,3.3940697146445524
575.0,3.3350989673456946
576.0,3.3071642928169664
577.0,3.3064594592980456
578.0,3.332665728944573
579.0,3.3930162386057354
580.0,3.4982053347133393
581.0,3.645583725560189
582.0,3.8061076191633343
583.0,3.9407821993187238
584.0,4.025750771007099
585.0,4.0700071645422735
586.0,4.091056757258303
587.0,4.085373774399811
588.0,4.058419323997519
589.0,4.0150546520818065
590.0,3.9647608268276726
591.0,3.915193567176482
592.0,3.8696752219568844
593.0,3.8361739004442557
594.0,3.8183157875558034
595.0,3.806232682423288
596.0,3.80470782064728
597.0,3.822364275741317
598.0,3.844876928081404
599.0,3.857419286698503
600.0,3.8578968473891684
601.0,3.84709184938399
602.0,3.812990055980287
603.0,3.758624082799122
604.0,3.701715008163825
605.0,3.656780357492205
606.0,3.6193103944259595
607.0,3.575683088780077
608.0,3.5177583730248294
609.0,3.4545286714470227
610.0,3.401359939308653
611.0,3.37119321741734
612.0,3.370874768049747
613.0,3.3949134729650545
614.0,3.4310709010799987
615.0,3.4843212958815823
616.0,3.561772159615084
617.0,3.6462814480763126
618.0,3.7255777175135756
619.0,3.8015286214295965
620.0,3.8814057920479694
621.0,3.971251701718934
622.0,4.075966898027731
623.0,4.201957393248749
624.0,4.342662000745337
625.0,4.481221014881363
626.0,4.604568273089758
627.0,4.7119403790144885
628.0,4.801394717094553
629.0,4.86059277311062
630.0,4.88073174880307
631.0,4.861747828859036
632.0,4.828241695642693
633.0,4.789983653348483
634.0,4.764130168205312
635.0,4.7551375658825075
636.0,4.743769992558062
637.0,4.7259948904248095
638.0,4.7095184156779615
639.0,4.6900777518374195
640.0,4.670502783447057
641.0,4.6517072796801076
642.0,4.632845553407818
643.0,4.612296014771848
644.0,4.582196072299722
645.0,4.546380980275655
646.0,4.516758340322844
647.0,4.499105819035969
648.0,4.490696738471726
649.0,4.489411748822011
650.0,4.492863900817716
651.0,4.495688757062985
652.0,4.493973664374141
653.0,4.485398762020982
654.0,4.463251579939686
655.0,4.429158942829081
656.0,4.399524135046261
657.0,4.385875175003949
658.0,4.383939265496932
659.0,4.38247046242972
660.0,4.376817460703806
661.0,4.364126864013875
662.0,4.344733369174276
663.0,4.331497423153218
664.0,4.3255950692320555
665.0,4.3214484699925215
666.0,4.314294848491576
667.0,4.305590329752316
668.0,4.297999099745771
669.0,4.284605941340029
670.0,4.264292771680908
671.0,4.239564402611229
672.0,4.211627709978915
673.0,4.180100187335067
674.0,4.146123470140891
675.0,4.113029309405689
676.0,4.081799092447512
677.0,4.049646532332137
678.0,4.015720029801579
679.0,3.7788564953987107
680.0,3.7561766515528436
681.0,3.75363501075541
682.0,3.748649896625467
683.0,3.7410095543085045
684.0,3.729239015367735
685.0,3.710695445567177
686.0,3.6841739398324105
687.0,3.6510613770885327
688.0,3.615131242944586
689.0,3.581645677943366
690.0,3.5552716220946974
691.0,3.535257418338899
692.0,3.5225673935654216
693.0,3.515758334616558
694.0,3.5155549581489622
695.0,3.522799638416136
696.0,3.538055145105235
697.0,3.5611993959651214
698.0,3.5866919473945895
699.0,3.605937791248655
700.0,3.6127314800103396
701.0,3.6085044109178352
702.0,3.6042330269849248
703.0,3.6095352600088804
704.0,3.622558108275787
705.0,3.6439550712477686
706.0,3.665546330753439
707.0,3.6834974623875874
708.0,3.699624196943611
709.0,3.719929660701932
710.0,3.7453110930902054
711.0,3.772760284649458
712.0,3.8033735371656867
713.0,3.835656403308902
714.0,3.8721058238004424
715.0,3.9205028104170943
716.0,3.9827937654339385
717.0,4.047097007168962
718.0,4.095174678001187
719.0,4.12617088644274
720.0,4.138792727265028
721.0,4.143798499255378
722.0,4.4082963409776745
723.0,4.351332033795719
724.0,4.291818081490816
725.0,4.230955967944914
726.0,4.1651509090956145
727.0,4.101892054271086
728.0,4.0465903623645705
729.0,3.995882387422969
730.0,3.95243097597567
731.0,3.9326935217385346
732.0,3.9295594427986122
733.0,3.9347629571192235
734.0,3.94549319162773
735.0,3.9717232949339305
736.0,4.003944038458991
737.0,4.036863616057101
738.0,4.06911722927566
739.0,4.080023516604687
740.0,4.078989477413876
741.0,4.091993559916249
742.0,4.138568985210839
743.0,4.226340890371981
744.0,4.333792590828785
745.0,4.410969254487844
746.0,4.429781148552121
747.0,4.404580055091257
748.0,4.363966716398126
749.0,4.334095462572049
750.0,4.313656015217082
751.0,4.297049032016108
752.0,4.282953513466956
753.0,4.2478358774252465
754.0,4.194613003633733
755.0,4.135022254117776
756.0,4.0806665568889455
757.0,4.0341904280489915
758.0,3.9895693493823976
759.0,3.943145547946856
760.0,3.9090264179265604
761.0,3.89068277639298
762.0,3.882489766024775
763.0,3.8751624586609905
764.0,3.8720783851452274
765.0,3.880507528358183
766.0,3.8714201874001235
767.0,3.824256870058278
768.0,3.755373688593177
769.0,3.6876099791687453
770.0,3.6332047439551802
771.0,3.5862384638875353
772.0,3.5437475131193414
773.0,3.499334723661513
774.0,3.4545536826478656
775.0,3.4336638810492115
776.0,3.4282777229596024
777.0,3.4137186956775043
778.0,3.397204196091874
779.0,3.3817869246744015
780.0,3.375575939430142
781.0,3.383813136419246
782.0,3.4002294687404087
783.0,3.435989748039935
784.0,3.501524157068495
785.0,3.5932186227611678
786.0,3.704494455585759
787.0,3.8201524387585764
788.0,3.926885903817043
789.0,4.033700129769699
790.0,4.160512123346231
791.0,4.30066027941341
792.0,4.414297330789445
793.0,4.474100592293259
794.0,4.496624396779735
795.0,4.499260753007138
796.0,4.486226866876445
797.0,4.455779426696824
798.0,4.4145787488675445
799.0,4.383572631396241
800.0,4.363938002094208
801.0,4.347220447680771
802.0,4.3207824469981135
803.0,4.2864143671134185
804.0,4.24953991115177
805.0,4.2052283598832725
806.0,4.16018570556541
807.0,4.125982349297485
808.0,4.08702137647309
809.0,4.033222468566338
810.0,3.977275049542527
811.0,3.93077308571679
812.0,3.8838139995943965
813.0,3.826108220251285
814.0,3.7637077245803234
815.0,3.718199814017303
816.0,3.682926285103509
817.0,3.6517390524422226
818.0,3.6250352178968246
819.0,3.618389011800807
820.0,3.6474726863895905
821.0,3.699385081939713
822.0,3.7725893595997064
823.0,3.8455772912728095
824.0,3.8772427981605024
825.0,3.8654718570102378
826.0,3.8358373269250112
827.0,3.807251588768847
828.0,3.784526295559884
829.0,3.7634855147026776
830.0,3.7369414525317985
831.0,3.7149903716203054
832.0,3.7023908242901267
833.0,3.7064655352706586
834.0,3.728547015813417
835.0,3.748303281221661
836.0,3.736925961263979
837.0,3.708011350119047
838.0,3.6873161951657636
839.0,3.6698478221815507
840.0,3.6394906685386625
841.0,3.597563970890403
842.0,3.561678633940354
843.0,3.5375105252948997
844.0,3.5083134776137905
845.0,3.464962499323685
846.0,3.42229596779507
847.0,3.40300874732608
848.0,3.4223404589773043
849.0,3.473571809729252
850.0,3.5194273243885306
851.0,3.546972191186912
852.0,3.5419846843246954
853.0,3.512719765478633
854.0,3.4781523680106754
855.0,3.4426659626369096
856.0,3.4060827152772384
857.0,3.369075649732816
858.0,3.3371090054219064
859.0,3.3200315231712576
860.0,3.323129064908793
861.0,3.3419898851489545
862.0,3.37102488973989
863.0,3.4129369441008195
864.0,3.476964184859798
865.0,3.5702762652139457
866.0,3.698010465209994
867.0,3.854917750575477
868.0,4.012061711002151
869.0,4.148656217676775
870.0,4.26415264094159
871.0,4.3653201540433235
872.0,4.452161415183573
873.0,4.5182033634155525
874.0,4.5596245902861625
875.0,4.5779880098813175
876.0,4.565551642207037
877.0,4.541436481706265
878.0,4.5134235280552
879.0,4.478073928114321
880.0,4.440682322501008
881.0,4.409564960412335
882.0,4.3873885038355676
883.0,4.371417015706647
884.0,4.357046823190121
885.0,4.340423164369214
886.0,4.325128756893376
887.0,4.319202148992798
888.0,4.318808407292975
889.0,4.3167013876475036
890.0,4.302974440814005
891.0,4.284697367715903
892.0,4.261141004045365
893.0,4.233420860291855
894.0,4.198630907773992
895.0,4.155400993216564
896.0,4.110873616925595
897.0,4.070911843728537
898.0,4.02939176051511
899.0,3.9835592545587
900.0,3.945878929796525
901.0,3.924142876434199
902.0,3.9128936576350295
903.0,3.9077486559675814
904.0,3.9057905539057085
905.0,3.9132092245061174
906.0,3.9225653708626735
907.0,3.9213586703150267
908.0,3.908461180627731
909.0,3.8935961219776076
910.0,3.883297457084448
911.0,3.8819090378969126
912.0,3.886771860494664
913.0,3.9030080987494076
914.0,3.9304057099714864
915.0,3.981453662060402
916.0,4.059544712207249
917.0,4.156483868449076
918.0,4.25260725550642
919.0,4.331613553413227
920.0,4.3747348667012265
921.0,4.382815375065467
922.0,4.346341141397159
923.0,4.284164879753933
924.0,4.22099757815185
925.0,4.159584405439466
926.0,4.110757079561961
927.0,4.07540493192006
928.0,4.031155067031169
929.0,3.986065227324827
930.0,3.94269891038724
931.0,3.8930831292827985
932.0,3.842681089191758
933.0,3.8060157844546936
934.0,3.7738972920482894
935.0,3.7394723633550218
936.0,3.6945487708033853
937.0,3.6449463342764523
938.0,3.6153095437468616
939.0,3.5988945454084598
940.0,3.5814829419351244
941.0,3.5556049753897456
942.0,3.516750778579905
943.0,3.468565987911523
944.0,3.4211752958264574
945.0,3.381057887700559
946.0,3.348792796257502
947.0,3.322145713741888
948.0,3.2948869316105065
949.0,3.265578260264972
950.0,3.2469983250459378
951.0,3.23931767187852
952.0,3.224814560956723
953.0,3.2050171522499187
954.0,3.192154257046407
955.0,3.194096576192604
956.0,3.195407750854261
957.0,3.1938452303490066
958.0,3.2030220938581455
959.0,3.259872351724988
960.0,3.395738018642634
961.0,3.594161280335168
962.0,3.792424019298971
963.0,3.9576504779574373
964.0,4.086299729693729
965.0,4.17495135392212
966.0,4.2303627314058225
967.0,4.257445972579177
968.0,4.2547109910946315
969.0,4.222835248670763
970.0,4.17279471601504
971.0,4.11789015012153
972.0,4.050305203022445
973.0,3.9766414321278467
974.0,3.90295740383526
975.0,3.836417058880839
976.0,3.789790698420271
977.0,3.7556669036958357
978.0,3.72519243962666
979.0,3.6960514056119624
980.0,3.666122527393342
981.0,3.63734436430615
982.0,3.618331022875532
983.0,3.6159596023823366
984.0,3.644019194879728
985.0,3.7097823031090416
986.0,3.8027776756666056
987.0,3.88034911589761
988.0,3.927675866414312
989.0,3.962682910123041
990.0,3.9975862610382746
991.0,4.014074096876883
992.0,4.001687222557386
993.0,3.9679359739649924
994.0,3.926327212215299
995.0,3.884852187076529
996.0,3.843471840085266
997.0,3.8104107529243074
998.0,3.7807750935907247
999.0,3.753768937121505
1000.0,3.7211630304446826
1001.0,3.6833303703069147
1002.0,3.6569264572357256
1003.0,3.6493841629175168
1004.0,3.659554675466244
1005.0,3.680684303182265
1006.0,3.719801600033254
1007.0,3.8117870679978387
1008.0,3.9468943906510123
1009.0,4.057310559601479
1010.0,4.106499113147426
1011.0,4.109729185635639
1012.0,4.081998363903957
1013.0,4.039402555090372
1014.0,4.004662451687245
1015.0,3.971691537318777
1016.0,3.936215501599305
1017.0,3.8985604598253025
1018.0,3.865912131909888
1019.0,3.8206541521388253
1020.0,3.768051725333051
1021.0,3.726283786129581
1022.0,3.696983030611304
1023.0,3.6843869414599317
1024.0,3.701429357132637
1025.0,3.699359627712229
1026.0,3.6646897552932796
1027.0,3.615442644875959
1028.0,3.5603464476282998
1029.0,3.510879853768308
1030.0,3.4866890244617315
1031.0,3.5018058822439455
1032.0,3.5382352430276915
1033.0,3.5689767813731383
1034.0,3.595765761185112
1035.0,3.627710323923359
1036.0,3.6751124263758554
1037.0,3.743872948888236
1038.0,3.841241621823928
1039.0,3.9596428565530033
1040.0,4.069694471371623
1041.0,4.142157582554476
1042.0,4.1847811100585535
1043.0,4.218584330186095
1044.0,4.236806035205724
1045.0,4.233878156613237
1046.0,4.223086674671648
1047.0,4.219476598480622
1048.0,4.217414800574238
1049.0,4.2047942090519115
1050.0,4.184678801802076
1051.0,4.1647198503202185
1052.0,4.139789518407109
1053.0,4.105297569979657
1054.0,4.071985544048985
1055.0,4.046143075346539
1056.0,4.025727726460559
1057.0,4.008669464813826
1058.0,3.9867862659600792
1059.0,3.946387934807064
1060.0,3.8874386802051544
1061.0,3.820052502206232
1062.0,3.7544095343174337
1063.0,3.6977450242636536
1064.0,3.645775703075439
1065.0,3.590192542877515
1066.0,3.527469426803537
1067.0,3.4589737112524355
1068.0,3.3889273819951007
1069.0,3.3266156959560056
1070.0,3.2804630375544344
1071.0,3.249039265855052
1072.0,3.226960482605143
1073.0,3.2046937129264843
1074.0,3.176543339872341
1075.0,3.1507302131923947
1076.0,3.1389071209731014
1077.0,3.1471782295536337
1078.0,3.1670610584625427
1079.0,3.1986009055956908
1080.0,3.2485640950132546
1081.0,3.3069432667184295
1082.0,3.361213948877484
1083.0,3.406755344277103
1084.0,3.44711903932893
1085.0,3.486921613705332
1086.0,3.518905228112975
1087.0,3.5318289811303143
1088.0,3.54299778419172
1089.0,3.557142006578512
1090.0,3.5667158910799244
1091.0,3.581023697107648
1092.0,3.5968523142777045
1093.0,3.6155956637140316
1094.0,3.6415347747754923
1095.0,3.678026777951534
1096.0,3.7146981951510036
1097.0,3.7368427556369395
1098.0,3.7558081756334585
1099.0,3.7807965041956786
1100.0,3.8026812516308865
1101.0,3.831359916898843
1102.0,3.8578569671343756
1103.0,3.8878374088761993
1104.0,3.918493839317847
1105.0,3.9400284815068995
1106.0,3.9513963065083435
1107.0,3.9509580192895997
1108.0,3.943976147516988
1109.0,3.9344014276507333
1110.0,3.9201495253068424
1111.0,3.8947820174325303
1112.0,3.8446579794381788
1113.0,3.777283089564822
1114.0,3.7222674049649993
1115.0,3.684595237301387
1116.0,3.660881086863304
1117.0,3.642096050149306
1118.0,3.629442071031565
1119.0,3.6322254211265306
1120.0,3.6504749902492346
1121.0,3.6807086909517
