Time (ka)	Benthic d18O (per mil)	Standard error (per mil)
216.2027143	3.153171	0.22
216.289795	3.16432	0.22
216.3768757	3.17635	0.22
216.469143	3.18895	0.22
216.5626647	3.202	0.22
216.6561865	3.215989	0.22
216.7499071	3.230938	0.22
216.8478722	3.247114	0.22
216.951267	3.264426	0.22
217.0474977	3.282663	0.22
217.1437284	3.302464	0.22
217.2370116	3.32387	0.22
217.3208357	3.346834	0.22
217.4046598	3.370683	0.22
217.4884839	3.395312	0.22
217.5551896	3.421257	0.22
217.6208026	3.448804	0.22
217.6863813	3.477898	0.22
217.75196	3.507952	0.22
217.8156492	3.538354	0.22
217.8788948	3.569089	0.22
217.9421404	3.600082	0.22
218.005386	3.630862	0.22
218.0864647	3.660997	0.22
218.1851857	3.690354	0.22
218.2839068	3.718306	0.22
218.3776218	3.744823	0.22
218.4691044	3.769965	0.22
218.560587	3.794029	0.22
218.6560308	3.817157	0.22
218.7543228	3.838754	0.22
218.8526147	3.858587	0.22
218.9521537	3.876331	0.22
219.0523968	3.892916	0.22
219.1526398	3.908278	0.22
219.2505955	3.921228	0.22
219.3478045	3.932028	0.22
219.4506336	3.940486	0.22
219.547155	3.947538	0.22
219.6410447	3.953742	0.22
219.7349343	3.958769	0.22
219.8151771	3.962573	0.22
219.8770779	3.964936	0.22
219.9389787	3.966308	0.22
220.0008795	3.967269	0.22
220.0627802	3.967395	0.22
220.1313712	3.966723	0.22
220.2128088	3.965237	0.22
220.2942463	3.963135	0.22
220.3756839	3.96069	0.22
220.4476722	3.957684	0.22
220.5093396	3.95425	0.22
220.5729844	3.950374	0.22
220.6419373	3.946348	0.22
220.7108902	3.942142	0.22
220.7780183	3.937725	0.22
220.8416008	3.933185	0.22
220.9051833	3.928598	0.22
220.9687658	3.924039	0.22
221.0323483	3.919421	0.22
221.0930718	3.914733	0.22
221.1534565	3.910018	0.22
221.2138412	3.905338	0.22
221.2742259	3.900695	0.22
221.3411784	3.896161	0.22
221.4388141	3.89204	0.22
221.5364498	3.888188	0.22
221.6308279	3.88459	0.22
221.715863	3.881172	0.22
221.8008981	3.877942	0.22
221.8859333	3.874907	0.22
221.9753081	3.871819	0.22
222.0651206	3.868813	0.22
222.1549331	3.865727	0.22
222.2302489	3.862723	0.22
222.3003766	3.859636	0.22
222.3705043	3.85671	0.22
222.440632	3.853866	0.22
222.5057306	3.851318	0.22
222.5683983	3.848833	0.22
222.631066	3.846532	0.22
222.694804	3.844546	0.22
222.7593931	3.842824	0.22
222.8095304	3.841319	0.22
222.8596678	3.840044	0.22
222.9098051	3.839295	0.22
222.9599425	3.838843	0.22
223.0100798	3.8391	0.22
223.0644105	3.839838	0.22
223.1674406	3.84086	0.22
223.2704707	3.842262	0.22
223.3673127	3.843833	0.22
223.424735	3.845481	0.22
223.4821573	3.847032	0.22
223.5395795	3.84844	0.22
223.5970018	3.849649	0.22
223.6544241	3.850966	0.22
223.7473432	3.852185	0.22
223.8463249	3.853256	0.22
223.9453066	3.854153	0.22
224.0265029	3.854762	0.22
224.102975	3.855399	0.22
224.1794471	3.855906	0.22
224.2559192	3.856152	0.22
224.3414237	3.85641	0.22
224.4288542	3.856691	0.22
224.5162847	3.856618	0.22
224.5919713	3.856384	0.22
224.6463619	3.855715	0.22
224.7007525	3.854649	0.22
224.7571863	3.853121	0.22
224.8150859	3.851094	0.22
224.8729855	3.848318	0.22
224.9362224	3.845334	0.22
225.0009693	3.841868	0.22
225.0657162	3.837686	0.22
225.1304631	3.832963	0.22
225.1952099	3.827686	0.22
225.2624213	3.822146	0.22
225.330275	3.816414	0.22
225.3981287	3.809947	0.22
225.4659824	3.802688	0.22
225.533988	3.794692	0.22
225.6061475	3.786212	0.22
225.678307	3.777425	0.22
225.7504665	3.767965	0.22
225.822626	3.757657	0.22
225.8996499	3.746304	0.22
225.9804771	3.734575	0.22
226.0613043	3.722619	0.22
226.1421314	3.710311	0.22
226.2437069	3.697761	0.22
226.3611304	3.684839	0.22
226.4785539	3.671695	0.22
226.5944676	3.65854	0.22
226.7100443	3.645234	0.22
226.8256589	3.631678	0.22
226.9454992	3.618052	0.22
227.0703518	3.60424	0.22
227.1952044	3.590289	0.22
227.320057	3.576428	0.22
227.4449096	3.562703	0.22
227.5624767	3.54902	0.22
227.6731034	3.535332	0.22
227.78373	3.52162	0.22
227.9036047	3.508101	0.22
228.0372542	3.494967	0.22
228.1709036	3.482302	0.22
228.3050523	3.469984	0.22
228.4393052	3.457927	0.22
228.57055	3.446066	0.22
228.6934081	3.434131	0.22
228.8162661	3.422581	0.22
228.9413903	3.411164	0.22
229.0691404	3.40022	0.22
229.1968906	3.389578	0.22
229.3296267	3.379463	0.22
229.463842	3.369625	0.22
229.5957394	3.35981	0.22
229.7181873	3.349894	0.22
229.8485949	3.340233	0.22
229.9811566	3.330825	0.22
230.1130692	3.321595	0.22
230.242068	3.312852	0.22
230.3710667	3.304132	0.22
230.5092687	3.295385	0.22
230.656475	3.286759	0.22
230.8025149	3.278368	0.22
230.9424208	3.270079	0.22
231.0823267	3.261894	0.22
231.219771	3.253613	0.22
231.3561182	3.245351	0.22
231.4933664	3.237076	0.22
231.6355784	3.228584	0.22
231.7779415	3.220005	0.22
231.9334083	3.211593	0.22
232.0937792	3.203019	0.22
232.23685	3.194124	0.22
232.3668233	3.185233	0.22
232.4967966	3.17615	0.22
232.6412348	3.166988	0.22
232.7871781	3.15793	0.22
232.9281796	3.149136	0.22
233.0648654	3.140378	0.22
233.2015447	3.131772	0.22
233.3329717	3.123364	0.22
233.4643987	3.115278	0.22
233.6055739	3.107501	0.22
233.7635376	3.100112	0.22
233.9214915	3.093071	0.22
234.0809311	3.086581	0.22
234.2367022	3.080497	0.22
234.3678275	3.074723	0.22
234.4989529	3.068995	0.22
234.6260689	3.063386	0.22
234.7509427	3.057803	0.22
234.8761589	3.052115	0.22
235.0130226	3.045998	0.22
235.1498863	3.039582	0.22
235.285223	3.032956	0.22
235.4197181	3.026046	0.22
235.5553174	3.01909	0.22
235.69486	3.012384	0.22
235.8344025	3.005827	0.22
235.9620595	2.999362	0.22
236.0881056	2.992957	0.22
236.2018854	2.986443	0.22
236.3211225	2.979678	0.22
236.4403595	2.972762	0.22
236.5520866	2.965747	0.22
236.6627852	2.958637	0.22
236.7771779	2.951141	0.22
236.9010298	2.943437	0.22
237.0248817	2.935778	0.22
237.1544039	2.928003	0.22
237.2841739	2.91998	0.22
237.4049153	2.911942	0.22
237.5225069	2.904062	0.22
237.6561988	2.896184	0.22
237.8283698	2.888314	0.22
237.967051	2.880625	0.22
238.0809793	2.873291	0.22
238.1912589	2.866035	0.22
238.3089215	2.858545	0.22
238.4265841	2.850987	0.22
238.545354	2.843646	0.22
238.6641711	2.83638	0.22
238.7894984	2.829084	0.22
238.9170761	2.821805	0.22
239.0322857	2.815073	0.22
239.1416568	2.808982	0.22
239.2511875	2.803477	0.22
239.3611457	2.798966	0.22
239.4711038	2.795389	0.22
239.5797736	2.79222	0.22
239.6882634	2.789691	0.22
239.7946699	2.787908	0.22
239.88385	2.787203	0.22
239.9708713	2.787015	0.22
240.0643632	2.787197	0.22
240.1317186	2.788331	0.22
240.1982607	2.790567	0.22
240.2641918	2.794263	0.22
240.3303263	2.799085	0.22
240.3974139	2.804778	0.22
240.4645016	2.811883	0.22
240.5307317	2.820063	0.22
240.5957767	2.829526	0.22
240.6609502	2.840001	0.22
240.7268198	2.851175	0.22
240.792561	2.863502	0.22
240.8569055	2.877275	0.22
240.92125	2.893128	0.22
240.9848121	2.910271	0.22
241.0480092	2.928499	0.22
241.111154	2.94848	0.22
241.1741296	2.970175	0.22
241.2580216	2.994012	0.22
241.3613495	3.019425	0.22
241.4647872	3.045975	0.22
241.5689304	3.074438	0.22
241.6744507	3.104579	0.22
241.7799709	3.135976	0.22
241.8788451	3.167799	0.22
241.9773279	3.20016	0.22
242.0781598	3.233449	0.22
242.1828435	3.267465	0.22
242.2875271	3.301633	0.22
242.3850221	3.335861	0.22
242.4867494	3.3701	0.22
242.5839344	3.404413	0.22
242.7234832	3.438704	0.22
242.8630322	3.472574	0.22
243.0025811	3.506176	0.22
243.14213	3.538996	0.22
243.2816789	3.570837	0.22
243.4212279	3.601354	0.22
243.5607768	3.630115	0.22
243.7003256	3.657765	0.22
243.8374495	3.684209	0.22
243.9712861	3.708572	0.22
244.1051228	3.7309	0.22
244.2376034	3.75082	0.22
244.341792	3.769076	0.22
244.4459807	3.786368	0.22
244.5551259	3.80177	0.22
244.683085	3.8153	0.22
244.8110443	3.827332	0.22
244.9348339	3.838497	0.22
245.0566422	3.849027	0.22
245.1785356	3.858257	0.22
245.3047254	3.866381	0.22
245.4309152	3.873255	0.22
245.5601729	3.879365	0.22
245.6899444	3.884973	0.22
245.8142223	3.889597	0.22
245.9376331	3.893532	0.22
246.0610439	3.896717	0.22
246.1851741	3.899527	0.22
246.3098587	3.902198	0.22
246.4340733	3.904736	0.22
246.5553276	3.907189	0.22
246.6765819	3.909794	0.22
246.7971872	3.912434	0.22
246.9101878	3.915421	0.22
247.0203537	3.918976	0.22
247.1350569	3.923213	0.22
247.2497602	3.928113	0.22
247.3609698	3.933342	0.22
247.4708126	3.938721	0.22
247.5809901	3.944478	0.22
247.6924405	3.950443	0.22
247.8038908	3.956934	0.22
247.9130392	3.963936	0.22
248.02384	3.971335	0.22
248.12601	3.979235	0.22
248.232741	3.987676	0.22
248.3394719	3.99622	0.22
248.4453192	4.004797	0.22
248.5509121	4.013547	0.22
248.6543026	4.022949	0.22
248.7533908	4.032918	0.22
248.852479	4.043396	0.22
248.9467312	4.053996	0.22
249.0392907	4.064095	0.22
249.1318501	4.073291	0.22
249.2435416	4.081836	0.22
249.3554927	4.090195	0.22
249.4523053	4.098368	0.22
249.5424438	4.106423	0.22
249.6325822	4.114413	0.22
249.7326677	4.122234	0.22
249.8342715	4.129701	0.22
249.938437	4.137062	0.22
250.0467794	4.144416	0.22
250.154928	4.151526	0.22
250.2591876	4.158427	0.22
250.363447	4.165047	0.22
250.4665977	4.171791	0.22
250.5690784	4.178485	0.22
250.6712659	4.185002	0.22
250.7758918	4.191124	0.22
250.8811345	4.196815	0.22
250.9881016	4.202042	0.22
251.0960164	4.206839	0.22
251.2050228	4.211016	0.22
251.3185148	4.214704	0.22
251.4320068	4.217874	0.22
251.549548	4.220385	0.22
251.6677132	4.222437	0.22
251.7653187	4.223916	0.22
251.858178	4.224756	0.22
251.9516783	4.224789	0.22
252.0523851	4.224627	0.22
252.1530918	4.224277	0.22
252.2502316	4.223472	0.22
252.3463672	4.221964	0.22
252.4430519	4.22011	0.22
252.5407736	4.217985	0.22
252.6384954	4.21572	0.22
252.7319174	4.212791	0.22
252.8258349	4.209315	0.22
252.9255331	4.205336	0.22
253.0290322	4.200906	0.22
253.1323641	4.196174	0.22
253.2341022	4.190807	0.22
253.3358403	4.184824	0.22
253.4315225	4.178063	0.22
253.5247132	4.170883	0.22
253.618606	4.163689	0.22
253.7186004	4.15639	0.22
253.8185949	4.148832	0.22
253.9199214	4.141134	0.22
254.021889	4.133411	0.22
254.1244731	4.125732	0.22
254.2285374	4.118005	0.22
254.3326017	4.110249	0.22
254.4339614	4.102324	0.22
254.5352113	4.09413	0.22
254.6339502	4.085547	0.22
254.7315783	4.076523	0.22
254.8306243	4.067554	0.22
254.9419691	4.058481	0.22
255.0533139	4.049284	0.22
255.1474993	4.040213	0.22
255.2407197	4.031415	0.22
255.3363884	4.02297	0.22
255.4362104	4.014632	0.22
255.5360325	4.006386	0.22
255.6399119	3.99823	0.22
255.7439372	3.990284	0.22
255.8460072	3.982833	0.22
255.9470559	3.97581	0.22
256.0482593	3.969026	0.22
256.1498593	3.96235	0.22
256.2514295	3.956036	0.22
256.3476927	3.950272	0.22
256.4435494	3.945165	0.22
256.5385509	3.940414	0.22
256.6324315	3.935764	0.22
256.726312	3.931457	0.22
256.8232663	3.927355	0.22
256.9205774	3.923316	0.22
257.0159818	3.919555	0.22
257.1090436	3.915897	0.22
257.2021055	3.912582	0.22
257.2985215	3.909531	0.22
257.3953535	3.906672	0.22
257.4933869	3.904041	0.22
257.5930111	3.901565	0.22
257.6924692	3.899254	0.22
257.7879226	3.896991	0.22
257.883376	3.894956	0.22
257.9861757	3.893204	0.22
258.0995487	3.891841	0.22
258.2117333	3.891031	0.22
258.3179984	3.890456	0.22
258.4242635	3.890166	0.22
258.5305286	3.890066	0.22
258.6367937	3.890162	0.22
258.7430587	3.890469	0.22
258.8493238	3.891088	0.22
258.9555889	3.892237	0.22
259.061854	3.893603	0.22
259.1681191	3.895175	0.22
259.2743841	3.897071	0.22
259.3806492	3.899181	0.22
259.4869143	3.901641	0.22
259.5931794	3.904136	0.22
259.6994445	3.906453	0.22
259.8057095	3.908915	0.22
259.9110721	3.911415	0.22
260.0165478	3.914141	0.22
260.1221814	3.916933	0.22
260.227815	3.919745	0.22
260.3334486	3.922561	0.22
260.4390823	3.925374	0.22
260.5447159	3.928149	0.22
260.6503495	3.930676	0.22
260.7559831	3.933319	0.22
260.8616167	3.93599	0.22
260.9672503	3.938469	0.22
261.0728839	3.940577	0.22
261.1785175	3.942899	0.22
261.2841511	3.945314	0.22
261.3897848	3.947732	0.22
261.4954184	3.950319	0.22
261.601052	3.952876	0.22
261.7101099	3.95542	0.22
261.8343445	3.958135	0.22
261.9585792	3.96095	0.22
262.0791857	3.963725	0.22
262.1987137	3.966529	0.22
262.31735	3.969237	0.22
262.4318618	3.971896	0.22
262.5463735	3.974664	0.22
262.6589642	3.97785	0.22
262.7693977	3.981377	0.22
262.8798311	3.98492	0.22
263.009482	3.988207	0.22
263.148841	3.991165	0.22
263.2810816	3.993618	0.22
263.404272	3.995638	0.22
263.5274624	3.997567	0.22
263.6527214	3.999217	0.22
263.77815	4.000351	0.22
263.8977229	4.001043	0.22
264.0096658	4.001583	0.22
264.1216087	4.002298	0.22
264.23948	4.003069	0.22
264.3584438	4.003837	0.22
264.4774803	4.004536	0.22
264.5966306	4.004815	0.22
264.7157809	4.004784	0.22
264.8290995	4.004601	0.22
264.9420372	4.004373	0.22
265.0558418	4.004393	0.22
265.1712355	4.004278	0.22
265.2866291	4.003746	0.22
265.4044098	4.00328	0.22
265.5227066	4.002676	0.22
265.6407131	4.001922	0.22
265.7581887	4.001294	0.22
265.8756644	4.000364	0.22
265.9912183	3.999405	0.22
266.1065236	3.998268	0.22
266.2186624	3.996928	0.22
266.3257377	3.995858	0.22
266.4328129	3.994999	0.22
266.5478199	3.993878	0.22
266.666053	3.992488	0.22
266.7822045	3.990787	0.22
266.8932427	3.988874	0.22
267.004281	3.986803	0.22
267.1188316	3.984768	0.22
267.2348107	3.982569	0.22
267.3503247	3.98015	0.22
267.4643844	3.977442	0.22
267.5784441	3.974724	0.22
267.6925038	3.972277	0.22
267.8065635	3.970189	0.22
267.9186432	3.968369	0.22
268.0259063	3.966792	0.22
268.1331694	3.965775	0.22
268.2380402	3.964655	0.22
268.3419428	3.963901	0.22
268.445873	3.963523	0.22
268.5500052	3.9634	0.22
268.6541375	3.963578	0.22
268.7612067	3.963831	0.22
268.8708291	3.963835	0.22
268.9800911	3.963978	0.22
269.0851422	3.964165	0.22
269.1901932	3.964159	0.22
269.2952985	3.964249	0.22
269.4004548	3.964542	0.22
269.5056112	3.964941	0.22
269.6149845	3.965539	0.22
269.7245545	3.966085	0.22
269.8374479	3.966659	0.22
269.9509925	3.967312	0.22
270.064537	3.967791	0.22
270.1782174	3.968117	0.22
270.2919159	3.968593	0.22
270.4062765	3.9692	0.22
270.5224147	3.969733	0.22
270.6385529	3.970151	0.22
270.7590878	3.970503	0.22
270.8813776	3.970925	0.22
271.00205	3.9713	0.22
271.1186966	3.971919	0.22
271.2353432	3.972995	0.22
271.3519898	3.974157	0.22
271.4686364	3.97517	0.22
271.5848988	3.976091	0.22
271.6995801	3.976979	0.22
271.8142613	3.977738	0.22
271.9240979	3.978211	0.22
272.032616	3.978645	0.22
272.1411017	3.979002	0.22
272.2477226	3.979074	0.22
272.3543435	3.978877	0.22
272.4617322	3.978352	0.22
272.5703641	3.977657	0.22
272.678996	3.976675	0.22
272.7924974	3.975492	0.22
272.9072519	3.974061	0.22
273.0198848	3.972365	0.22
273.1285222	3.97069	0.22
273.2371597	3.969087	0.22
273.3448095	3.967554	0.22
273.4521482	3.966121	0.22
273.5592932	3.964867	0.22
273.6652758	3.963665	0.22
273.7712583	3.962604	0.22
273.8824338	3.961917	0.22
273.9969803	3.961351	0.22
274.1115268	3.961061	0.22
274.2260733	3.960549	0.22
274.3406197	3.960062	0.22
274.4554627	3.959422	0.22
274.5707576	3.958521	0.22
274.6860526	3.957039	0.22
274.7976694	3.955258	0.22
274.9087113	3.953255	0.22
275.0201088	3.950634	0.22
275.1326539	3.947542	0.22
275.245199	3.944073	0.22
275.3574354	3.940344	0.22
275.4695008	3.936297	0.22
275.5817464	3.931892	0.22
275.6984057	3.927176	0.22
275.815065	3.922461	0.22
275.9286431	3.917416	0.22
276.0401398	3.912241	0.22
276.1459944	3.906757	0.22
276.2599903	3.900933	0.22
276.3739862	3.894919	0.22
276.4815949	3.888971	0.22
276.5856343	3.882918	0.22
276.6896738	3.876705	0.22
276.7937132	3.870564	0.22
276.8977526	3.864217	0.22
277.005065	3.857611	0.22
277.1178127	3.850731	0.22
277.2305605	3.843541	0.22
277.3372904	3.836115	0.22
277.4436794	3.828679	0.22
277.550426	3.821423	0.22
277.6577772	3.814205	0.22
277.7651283	3.806881	0.22
277.8714397	3.799596	0.22
277.9772644	3.792423	0.22
278.0838671	3.785334	0.22
278.1977152	3.778616	0.22
278.3115634	3.772353	0.22
278.4254115	3.766373	0.22
278.5392596	3.760368	0.22
278.6529113	3.754322	0.22
278.7610784	3.748099	0.22
278.8692454	3.741605	0.22
278.9777703	3.734681	0.22
279.0869033	3.727362	0.22
279.1960362	3.719872	0.22
279.3053452	3.712143	0.22
279.4147193	3.704222	0.22
279.5244409	3.696249	0.22
279.6374674	3.688135	0.22
279.7504939	3.680106	0.22
279.8589141	3.672136	0.22
279.9642333	3.664034	0.22
280.0695526	3.655553	0.22
280.1823834	3.646712	0.22
280.2975528	3.637716	0.22
280.4101807	3.628864	0.22
280.5136734	3.620001	0.22
280.617166	3.611512	0.22
280.7200319	3.603485	0.22
280.8218988	3.595588	0.22
280.9237658	3.587629	0.22
281.02682	3.579808	0.22
281.1310227	3.572168	0.22
281.2352254	3.564924	0.22
281.339428	3.557837	0.22
281.4436307	3.550806	0.22
281.5478334	3.543987	0.22
281.653618	3.53705	0.22
281.7596127	3.529916	0.22
281.8657744	3.522701	0.22
281.9703216	3.515478	0.22
282.073199	3.508265	0.22
282.1689381	3.501262	0.22
282.2534597	3.494632	0.22
282.3379812	3.488194	0.22
282.4232796	3.482095	0.22
282.5192837	3.47649	0.22
282.6152878	3.471299	0.22
282.7112919	3.466415	0.22
282.807296	3.461692	0.22
282.9033001	3.456999	0.22
282.9971579	3.452635	0.22
283.0833921	3.448907	0.22
283.1696262	3.445608	0.22
283.2558604	3.442313	0.22
283.3431165	3.439102	0.22
283.4304104	3.436052	0.22
283.5177043	3.432882	0.22
283.6034862	3.429677	0.22
283.6887604	3.426829	0.22
283.7740347	3.424213	0.22
283.8652161	3.42185	0.22
283.9651797	3.419733	0.22
284.065998	3.417964	0.22
284.1482568	3.416321	0.22
284.2180578	3.414786	0.22
284.2878587	3.413381	0.22
284.3576597	3.411849	0.22
284.4196223	3.410362	0.22
284.4727379	3.408919	0.22
284.5258536	3.407501	0.22
284.5789693	3.405994	0.22
284.632085	3.404718	0.22
284.6860939	3.403437	0.22
284.7593815	3.402118	0.22
284.832669	3.40087	0.22
284.9059565	3.399929	0.22
284.9775772	3.398906	0.22
285.0359968	3.39816	0.22
285.0944165	3.397716	0.22
285.1528362	3.397354	0.22
285.2112559	3.397365	0.22
285.2726942	3.397501	0.22
285.3479576	3.397908	0.22
285.423221	3.398474	0.22
285.4984844	3.399085	0.22
285.570009	3.399706	0.22
285.6345985	3.400633	0.22
285.699188	3.401582	0.22
285.7637775	3.402722	0.22
285.828367	3.403966	0.22
285.9072019	3.405231	0.22
285.9873633	3.406693	0.22
286.0671687	3.408624	0.22
286.1396432	3.410917	0.22
286.1961087	3.413301	0.22
286.2525742	3.415729	0.22
286.3090396	3.418261	0.22
286.3655051	3.420904	0.22
286.4324619	3.423711	0.22
286.5289542	3.426605	0.22
286.6254465	3.429567	0.22
286.7089815	3.432727	0.22
286.7630991	3.43607	0.22
286.8172167	3.439273	0.22
286.8713343	3.442562	0.22
286.9254519	3.446338	0.22
286.9797337	3.450693	0.22
287.0385947	3.455114	0.22
287.0974558	3.45939	0.22
287.1563168	3.463793	0.22
287.2151778	3.468469	0.22
287.2766821	3.473222	0.22
287.3495857	3.478043	0.22
287.4224893	3.482862	0.22
287.495393	3.487908	0.22
287.5649891	3.493183	0.22
287.6258807	3.498533	0.22
287.6867724	3.504506	0.22
287.747664	3.51082	0.22
287.8085556	3.517301	0.22
287.8692814	3.524362	0.22
287.9298922	3.53183	0.22
287.9921008	3.539436	0.22
288.0567849	3.547502	0.22
288.121469	3.555639	0.22
288.1995933	3.563892	0.22
288.2794792	3.572499	0.22
288.359365	3.581329	0.22
288.439331	3.590453	0.22
288.5203096	3.599845	0.22
288.6012883	3.609232	0.22
288.682267	3.618706	0.22
288.7692032	3.628841	0.22
288.8691657	3.63891	0.22
288.9691282	3.649033	0.22
289.0674036	3.659519	0.22
289.1610792	3.670112	0.22
289.2547548	3.680714	0.22
289.3481035	3.691371	0.22
289.4240734	3.701923	0.22
289.5000434	3.712462	0.22
289.5760134	3.72288	0.22
289.6521366	3.733109	0.22
289.741828	3.743236	0.22
289.8315193	3.753281	0.22
289.9212106	3.76297	0.22
290.0141978	3.772585	0.22
290.1092314	3.781995	0.22
290.204413	3.79136	0.22
290.3030398	3.800605	0.22
290.4065047	3.809328	0.22
290.5099696	3.81773	0.22
290.6123245	3.825427	0.22
290.7134046	3.832762	0.22
290.8144847	3.839926	0.22
290.9141368	3.846688	0.22
291.0120283	3.852961	0.22
291.1099199	3.858552	0.22
291.2091234	3.863918	0.22
291.3109668	3.869119	0.22
291.4128102	3.874035	0.22
291.5173942	3.878485	0.22
291.6273693	3.882407	0.22
291.7373445	3.885712	0.22
291.8418264	3.888543	0.22
291.9420532	3.890805	0.22
292.0422801	3.892547	0.22
292.1503404	3.893633	0.22
292.2656251	3.894144	0.22
292.3798476	3.894225	0.22
292.4815777	3.893843	0.22
292.5815586	3.892825	0.22
292.6815395	3.891404	0.22
292.7694792	3.889811	0.22
292.8554584	3.888094	0.22
292.9414377	3.886056	0.22
293.0423579	3.883774	0.22
293.1704697	3.880955	0.22
293.2985254	3.877867	0.22
293.3996016	3.874502	0.22
293.5006779	3.870646	0.22
293.6016641	3.866445	0.22
293.6982978	3.862107	0.22
293.7949316	3.857669	0.22
293.8915653	3.852908	0.22
294.0060459	3.847943	0.22
294.1224786	3.842822	0.22
294.2357018	3.83778	0.22
294.3418769	3.83269	0.22
294.4481384	3.827641	0.22
294.5527682	3.822803	0.22
294.6551088	3.81791	0.22
294.7574494	3.812756	0.22
294.8580254	3.80739	0.22
294.9569388	3.80206	0.22
295.0558523	3.796392	0.22
295.1602857	3.790529	0.22
295.2713847	3.784263	0.22
295.3824836	3.777851	0.22
295.4867454	3.771416	0.22
295.5884387	3.764433	0.22
295.690132	3.757429	0.22
295.796098	3.750735	0.22
295.903498	3.744169	0.22
296.0108981	3.737669	0.22
296.1123422	3.73139	0.22
296.2133293	3.724984	0.22
296.3143165	3.718638	0.22
296.4104802	3.712341	0.22
296.5062792	3.705941	0.22
296.6005988	3.699816	0.22
296.7005883	3.69411	0.22
296.8037489	3.688849	0.22
296.9064857	3.683802	0.22
296.9934144	3.678854	0.22
297.080343	3.673967	0.22
297.1672716	3.669	0.22
297.2646329	3.663859	0.22
297.3650765	3.658719	0.22
297.46552	3.653662	0.22
297.5642202	3.648544	0.22
297.6628395	3.643083	0.22
297.7609438	3.637269	0.22
297.8536597	3.631218	0.22
297.9463756	3.625234	0.22
298.0393931	3.619457	0.22
298.1404483	3.613969	0.22
298.2415035	3.608838	0.22
298.3423668	3.603914	0.22
298.4426122	3.599141	0.22
298.5428576	3.594491	0.22
298.6442978	3.58986	0.22
298.7438431	3.585171	0.22
298.8433884	3.580768	0.22
298.9420749	3.576476	0.22
299.0385578	3.572263	0.22
299.1350407	3.568425	0.22
299.2297483	3.564635	0.22
299.2879135	3.560813	0.22
299.3460786	3.556748	0.22
299.4042438	3.55247	0.22
299.462409	3.548271	0.22
299.5205741	3.544313	0.22
299.6090196	3.540328	0.22
299.7116043	3.536491	0.22
299.8141889	3.532929	0.22
299.928645	3.529629	0.22
300.0497801	3.526589	0.22
300.1678936	3.523472	0.22
300.2418373	3.520326	0.22
300.3157811	3.517156	0.22
300.3897248	3.513672	0.22
300.4636686	3.509883	0.22
300.5214964	3.506185	0.22
300.5763485	3.50272	0.22
300.6312005	3.499631	0.22
300.6860525	3.496837	0.22
300.7409045	3.494594	0.22
300.8016936	3.492758	0.22
300.8848887	3.49111	0.22
300.9680838	3.489805	0.22
301.0512789	3.488812	0.22
301.1453623	3.488223	0.22
301.2420047	3.487969	0.22
301.338647	3.487698	0.22
301.4224538	3.487483	0.22
301.5052869	3.487461	0.22
301.5881201	3.487482	0.22
301.6793338	3.487503	0.22
301.7768926	3.48768	0.22
301.8744514	3.488307	0.22
301.9554977	3.488818	0.22
302.0299931	3.489319	0.22
302.1044886	3.489585	0.22
302.178984	3.48961	0.22
302.2630367	3.489286	0.22
302.3472896	3.488685	0.22
302.4315424	3.487873	0.22
302.5095004	3.486935	0.22
302.5844377	3.485776	0.22
302.6593751	3.484153	0.22
302.7343124	3.482246	0.22
302.8518182	3.479983	0.22
302.9734711	3.477324	0.22
303.0825502	3.474683	0.22
303.1808175	3.471689	0.22
303.2790849	3.468416	0.22
303.3842998	3.464808	0.22
303.4954984	3.461023	0.22
303.6066969	3.45722	0.22
303.6652923	3.453533	0.22
303.7171056	3.450092	0.22
303.7689189	3.446658	0.22
303.8207321	3.443186	0.22
303.8725454	3.439638	0.22
303.9286861	3.435787	0.22
304.0026529	3.431599	0.22
304.0766196	3.427206	0.22
304.1505864	3.422771	0.22
304.2295707	3.418296	0.22
304.3275206	3.413475	0.22
304.4254706	3.408574	0.22
304.5147176	3.403439	0.22
304.5689547	3.398241	0.22
304.6231917	3.392914	0.22
304.6774288	3.387765	0.22
304.7316658	3.382714	0.22
304.7859029	3.37756	0.22
304.9043883	3.372491	0.22
305.0526239	3.367541	0.22
305.1660185	3.362928	0.22
305.2523148	3.358538	0.22
305.338611	3.354414	0.22
305.4249073	3.350507	0.22
305.5294377	3.346509	0.22
305.6390305	3.342353	0.22
305.7486232	3.337969	0.22
305.835523	3.333693	0.22
305.916974	3.329422	0.22
305.998425	3.325168	0.22
306.0798761	3.320735	0.22
306.1575184	3.316389	0.22
306.2342188	3.311885	0.22
306.3109193	3.307286	0.22
306.3876197	3.302623	0.22
306.4562091	3.298182	0.22
306.5181364	3.293884	0.22
306.5800638	3.289596	0.22
306.6419912	3.285321	0.22
306.7039186	3.281216	0.22
306.765846	3.277319	0.22
306.8277733	3.273324	0.22
306.8897007	3.269774	0.22
306.9516281	3.266307	0.22
307.0135555	3.262987	0.22
307.0758461	3.259442	0.22
307.1625196	3.25589	0.22
307.2457591	3.252478	0.22
307.3278863	3.249208	0.22
307.4063646	3.246073	0.22
307.473973	3.242977	0.22
307.5415813	3.239982	0.22
307.6091897	3.23704	0.22
307.676798	3.234047	0.22
307.7362518	3.230879	0.22
307.7918645	3.227739	0.22
307.8474772	3.224699	0.22
307.9030899	3.221675	0.22
